OnsetTime	OffsetTime	MidiPitch
0.716982	1.42899	106
1.07199	1.72498	107
1.42899	2.01997	106
1.72498	2.26798	107
2.01997	2.51998	106
2.26798	2.72698	107
2.51998	2.94398	106
2.72698	3.11596	107
2.94398	3.29798	106
3.11596	3.44197	107
3.29798	3.59198	106
3.44197	3.71398	107
3.59198	3.84298	106
3.71398	3.94497	107
3.84298	4.05297	106
3.94497	4.13697	107
4.05297	4.22498	106
4.13697	4.30097	107
4.22498	4.37596	106
4.30097	4.44197	107
4.37596	4.50496	106
4.44197	4.55796	107
4.50496	4.60997	106
4.55796	4.64897	107
4.60997	4.69697	106
4.64897	4.72996	107
4.69697	4.77096	106
4.72996	4.79896	107
4.77096	5.03295	106
4.79896	5.03295	107
