OnsetTime	OffsetTime	MidiPitch
0.719986	1.42798	94
1.07499	1.72598	95
1.42798	2.02597	94
1.72598	2.27497	95
2.02597	2.52698	94
2.27497	2.73598	95
2.52698	2.94296	94
2.73598	3.11796	95
2.94296	3.29696	94
3.11796	3.44696	95
3.29696	3.59397	94
3.44696	3.72098	95
3.59397	3.84298	94
3.72098	3.95496	95
3.84298	4.05297	94
3.95496	4.14396	95
4.05297	4.23097	94
4.14396	4.30897	95
4.23097	4.37896	94
4.30897	4.44197	95
4.37896	4.50397	94
4.44197	4.55697	95
4.50397	4.60898	94
4.55697	4.65897	95
4.60898	4.69698	94
4.65897	4.73598	95
4.69698	4.77297	94
4.73598	4.80497	95
4.77297	5.03297	94
4.80497	5.03297	95
