OnsetTime	OffsetTime	MidiPitch
0.720992	1.42399	70
1.07798	1.72498	71
1.42399	2.02298	70
1.72498	2.27198	71
2.02298	2.51998	70
2.27198	2.72998	71
2.51998	2.94099	70
2.72998	3.122	71
2.94099	3.29299	70
3.122	3.444	71
3.29299	3.592	70
3.444	3.71699	71
3.592	3.843	70
3.71699	3.95099	71
3.843	4.05699	70
3.95099	4.141	71
4.05699	4.229	70
4.141	4.30499	71
4.229	4.38198	70
4.30499	4.442	71
4.38198	4.50099	70
4.442	4.553	71
4.50099	4.606	70
4.553	4.65499	71
4.606	4.69699	70
4.65499	4.73599	71
4.69699	4.76699	70
4.73599	4.80199	71
4.76699	5.03298	70
4.80199	5.03298	71
