OnsetTime	OffsetTime	MidiPitch
0.520993	0.86799	34
0.86799	1.221	35
1.22499	1.52598	34
1.52598	1.81997	35
1.81997	2.07098	34
2.07198	2.31998	35
2.32098	2.52698	34
2.52998	2.73598	35
2.73697	2.91798	34
2.91897	3.09398	35
3.09398	3.23999	34
3.24498	3.38698	35
3.38798	3.51698	34
3.51698	3.63598	35
3.63997	3.74797	34
3.74797	3.85297	35
3.85297	3.93997	34
3.94097	4.02397	35
4.02797	4.10197	34
4.10498	4.17896	35
4.17896	4.24096	34
4.24197	4.30097	35
4.30197	4.34996	34
4.34996	4.40297	35
4.40596	4.44796	34
4.45196	4.49695	35
4.49695	4.53196	34
4.53295	4.56695	35
4.56795	4.60195	34
4.60296	4.62995	35
