OnsetTime	OffsetTime	MidiPitch
0.720992	1.42899	70
1.07598	1.72598	71
1.42899	2.02098	70
1.72598	2.26898	71
2.02098	2.51699	70
2.26898	2.72798	71
2.51699	2.94499	70
2.72798	3.11698	71
2.94499	3.29498	70
3.11698	3.44098	71
3.29498	3.59199	70
3.44098	3.71698	71
3.59199	3.84398	70
3.71698	3.94599	71
3.84398	4.05298	70
3.94599	4.13798	71
4.05298	4.22499	70
4.13798	4.30298	71
4.22499	4.37597	70
4.30298	4.44198	71
4.37597	4.50497	70
4.44198	4.55797	71
4.50497	4.60998	70
4.55797	4.65298	71
4.60998	4.69698	70
4.65298	4.72898	71
4.69698	4.77097	70
4.72898	4.79897	71
4.77097	5.03297	70
4.79897	5.03297	71
