OnsetTime	OffsetTime	MidiPitch
0.516996	0.870994	40
0.873985	1.22798	41
1.22798	1.52198	40
1.52299	1.81898	41
1.81997	2.06698	40
2.06798	2.31699	41
2.31699	2.53299	40
2.53399	2.73999	41
2.74098	2.91497	40
2.91497	3.09298	41
3.09697	3.23697	40
3.24097	3.39097	41
3.39198	3.51297	40
3.51297	3.63898	41
3.64298	3.74398	40
3.74497	3.84897	41
3.85297	3.93698	40
3.93698	4.02797	41
4.02898	4.10498	40
4.10597	4.17497	41
4.17596	4.23797	40
4.24197	4.30097	41
4.30496	4.35297	40
4.35697	4.40597	41
4.40698	4.45496	40
4.45597	4.49297	41
4.49697	4.53597	40
4.53597	4.56696	41
4.57096	4.59896	40
4.59896	4.63297	41
