OnsetTime	OffsetTime	MidiPitch
0.520993	0.877981	49
0.877981	1.23198	50
1.23198	1.52498	49
1.52898	1.82298	50
1.82298	2.07098	49
2.07499	2.32298	50
2.32399	2.52998	49
2.52998	2.74697	50
2.74798	2.92197	49
2.92197	3.09998	50
3.10097	3.24399	49
3.24399	3.39799	50
3.39899	3.517	49
3.52099	3.64598	50
3.64699	3.75099	49
3.75198	3.85298	50
3.85698	3.94298	49
3.94399	4.02798	50
4.02899	4.10499	49
4.10499	4.18198	50
4.18198	4.24398	49
4.24497	4.30798	50
4.30898	4.35999	49
4.36098	4.41299	50
4.41399	4.45199	49
4.45498	4.49698	50
4.50098	4.53598	49
4.53598	4.57297	50
4.57397	4.60498	49
4.60597	4.63298	50
