OnsetTime	OffsetTime	MidiPitch
0.71898	1.42998	73
1.07598	1.72398	74
1.42998	2.02197	73
1.72398	2.26998	74
2.02197	2.52198	73
2.26998	2.72898	74
2.52198	2.94598	73
2.72898	3.11798	74
2.94598	3.29196	73
3.11798	3.44297	74
3.29196	3.59697	73
3.44297	3.71598	74
3.59697	3.84498	73
3.71598	3.94997	74
3.84498	4.05497	73
3.94997	4.13897	74
4.05497	4.22698	73
4.13897	4.29997	74
4.22698	4.37796	73
4.29997	4.43996	74
4.37796	4.49897	73
4.43996	4.55897	74
4.49897	4.61197	73
4.55897	4.65297	74
4.61197	4.69897	73
4.65297	4.73096	74
4.69897	4.77196	73
4.73096	4.79996	74
4.77196	5.03495	73
4.79996	5.03495	74
