OnsetTime	OffsetTime	MidiPitch
0.717988	1.42598	80
1.07199	1.72299	81
1.42598	2.01997	80
1.72299	2.26998	81
2.01997	2.51798	80
2.26998	2.72797	81
2.51798	2.94198	80
2.72797	3.11596	81
2.94198	3.29397	80
3.11596	3.44199	81
3.29397	3.59298	80
3.44199	3.71498	81
3.59298	3.84398	80
3.71498	3.94498	81
3.84398	4.05098	80
3.94498	4.13899	81
4.05098	4.22998	80
4.13899	4.30298	81
4.22998	4.37597	80
4.30298	4.43898	81
4.37597	4.50497	80
4.43898	4.55797	81
4.50497	4.60699	80
4.55797	4.64898	81
4.60699	4.695	80
4.64898	4.73299	81
4.695	4.77199	80
4.73299	4.79999	81
4.77199	5.03098	80
4.79999	5.03098	81
