OnsetTime	OffsetTime	MidiPitch
0.517989	0.86799	87
0.868996	1.22199	88
1.22299	1.52299	87
1.52598	1.81997	88
1.82098	2.06998	87
2.07297	2.32098	88
2.32098	2.52797	87
2.52898	2.73698	88
2.73799	2.91999	87
2.91999	3.09098	88
3.09398	3.24199	87
3.24199	3.38498	88
3.38897	3.51498	87
3.51797	3.63698	88
3.64098	3.74497	87
3.74598	3.85397	88
3.85497	3.94198	87
3.94198	4.02498	88
4.02597	4.10197	87
4.10298	4.17596	88
4.17697	4.24296	87
4.24296	4.29897	88
4.30197	4.35098	87
4.35197	4.40298	88
4.40398	4.44897	87
4.45197	4.49497	88
4.49796	4.53296	87
4.53397	4.56496	88
4.56797	4.59996	87
4.59996	4.63096	88
