OnsetTime	OffsetTime	MidiPitch
0.719986	1.42998	103
1.07298	1.72797	104
1.42998	2.02197	103
1.72797	2.27297	104
2.02197	2.52198	103
2.27297	2.73198	104
2.52198	2.94599	103
2.73198	3.11799	104
2.94599	3.29197	103
3.11799	3.44598	104
3.29197	3.59698	103
3.44598	3.71599	104
3.59698	3.84598	103
3.71599	3.94998	104
3.84598	4.05198	103
3.94998	4.13998	104
4.05198	4.22998	103
4.13998	4.30398	104
4.22998	4.37698	103
4.30398	4.44297	104
4.37698	4.50697	103
4.44297	4.55999	104
4.50697	4.61197	103
4.55999	4.64997	104
4.61197	4.69898	103
4.64997	4.73397	104
4.69898	4.77597	103
4.73397	4.80397	104
4.77597	5.03497	103
4.80397	5.03497	104
