OnsetTime	OffsetTime	MidiPitch
0.717988	1.42998	52
1.07598	1.72398	53
1.42998	2.02098	52
1.72398	2.26998	53
2.02098	2.52597	52
2.26998	2.73599	53
2.52597	2.94198	52
2.73599	3.11697	53
2.94198	3.29897	52
3.11697	3.44998	53
3.29897	3.59297	52
3.44998	3.72298	53
3.59297	3.84397	52
3.72298	3.94597	53
3.84397	4.05396	52
3.94597	4.14596	53
4.05396	4.23297	52
4.14596	4.30996	53
4.23297	4.38096	52
4.30996	4.43996	53
4.38096	4.50597	52
4.43996	4.55897	53
4.50597	4.60797	52
4.55897	4.65698	53
4.60797	4.69797	52
4.65698	4.73798	53
4.69797	4.77197	52
4.73798	4.80797	53
4.77197	5.03397	52
4.80797	5.03397	53
