OnsetTime	OffsetTime	MidiPitch
0.516996	0.870994	55
0.870994	1.22399	56
1.22399	1.52198	55
1.52198	1.81598	56
1.81898	2.06698	55
2.06798	2.31598	56
2.31699	2.53	55
2.53299	2.73898	56
2.74298	2.91497	55
2.91497	3.09298	56
3.09697	3.23999	55
3.23999	3.38999	56
3.39098	3.51299	55
3.51299	3.639	56
3.64199	3.74399	55
3.74399	3.84899	56
3.84899	3.93598	55
3.93699	4.02699	56
4.03099	4.10098	55
4.10098	4.17498	56
4.17498	4.24098	55
4.24198	4.30398	56
4.30498	4.35299	55
4.35599	4.40597	56
4.40898	4.44798	55
4.44798	4.49297	56
4.49297	4.53496	55
4.53496	4.56996	56
4.57096	4.59797	55
4.59896	4.63297	56
