OnsetTime	OffsetTime	MidiPitch
0.513992	0.870994	83
0.871987	1.22499	84
1.22598	1.51899	83
1.52198	1.81598	84
1.81698	2.07098	83
2.07198	2.32098	84
2.32399	2.52998	83
2.53097	2.73697	84
2.73997	2.91598	83
2.91598	3.08997	84
3.09496	3.24497	83
3.24497	3.39097	84
3.39198	3.51698	83
3.51698	3.63898	84
3.63997	3.74497	83
3.74598	3.84597	84
3.84996	3.94097	83
3.94497	4.02797	84
4.02898	4.10498	83
4.10597	4.17497	84
4.17596	4.23897	83
4.23897	4.30197	84
4.30197	4.35297	83
4.35398	4.40298	84
4.40597	4.45199	83
4.45298	4.48998	84
4.49398	4.53298	83
4.53598	4.56798	84
4.56798	4.60298	83
4.60298	4.63097	84
