OnsetTime	OffsetTime	MidiPitch
0.721984	1.42899	71
1.07598	1.72698	72
1.42899	2.02397	71
1.72698	2.27297	72
2.02397	2.52098	71
2.27297	2.73097	72
2.52098	2.94497	71
2.73097	3.11897	72
2.94497	3.29496	71
3.11897	3.44496	72
3.29496	3.59597	71
3.44496	3.71398	72
3.59597	3.84397	71
3.71398	3.94897	72
3.84397	4.04996	71
3.94897	4.14196	72
4.04996	4.22897	71
4.14196	4.30597	72
4.22897	4.37896	71
4.30597	4.44197	72
4.37896	4.49897	71
4.44197	4.55796	72
4.49897	4.60698	71
4.55796	4.65297	72
4.60698	4.69897	71
4.65297	4.73296	72
4.69897	4.77495	71
4.73296	4.80295	72
4.77495	5.03495	71
4.80295	5.03495	72
