OnsetTime	OffsetTime	MidiPitch
0.724988	1.43298	21
1.07998	1.72997	22
1.43298	2.02397	21
1.72997	2.27497	22
2.02397	2.52498	21
2.27497	2.73197	22
2.52498	2.94798	21
2.73197	3.12297	22
2.94798	3.30198	21
3.12297	3.44798	22
3.30198	3.59898	21
3.44798	3.72099	22
3.59898	3.84798	21
3.72099	3.95298	22
3.84798	4.05698	21
3.95298	4.14198	22
4.05698	4.22899	21
4.14198	4.30697	22
4.22899	4.38398	21
4.30697	4.44598	22
4.38398	4.50897	21
4.44598	4.56198	22
4.50897	4.61398	21
4.56198	4.65698	22
4.61398	4.70098	21
4.65698	4.73598	22
4.70098	4.77497	21
4.73598	4.80696	22
4.77497	5.03797	21
4.80696	5.03797	22
