OnsetTime	OffsetTime	MidiPitch
0.71898	1.42899	86
1.07598	1.72698	87
1.42899	2.02797	86
1.72698	2.27697	87
2.02797	2.52797	86
2.27697	2.73498	87
2.52797	2.94399	86
2.73498	3.12	87
2.94399	3.299	86
3.12	3.449	87
3.299	3.59601	86
3.449	3.72201	87
3.59601	3.84401	86
3.72201	3.94901	87
3.84401	4.054	86
3.94901	4.146	87
4.054	4.23301	86
4.146	4.31	87
4.23301	4.38	86
4.31	4.443	87
4.38	4.50601	86
4.443	4.55901	87
4.50601	4.61102	86
4.55901	4.66001	87
4.61102	4.698	86
4.66001	4.741	87
4.698	4.772	86
4.741	4.811	87
4.772	5.034	86
4.811	5.034	87
