OnsetTime	OffsetTime	MidiPitch
0.715989	1.42699	67
1.07298	1.72398	68
1.42699	2.02197	67
1.72398	2.26698	68
2.02197	2.51898	67
2.26698	2.72899	68
2.51898	2.94299	67
2.72899	3.11698	68
2.94299	3.29599	67
3.11698	3.44299	68
3.29599	3.594	67
3.44299	3.716	68
3.594	3.842	67
3.716	3.94699	68
3.842	4.05199	67
3.94699	4.13999	68
4.05199	4.224	67
4.13999	4.30099	68
4.224	4.37699	67
4.30099	4.43998	68
4.37699	4.504	67
4.43998	4.55599	68
4.504	4.609	67
4.55599	4.65	68
4.609	4.69599	67
4.65	4.73799	68
4.69599	4.77298	67
4.73799	4.80098	68
4.77298	5.03199	67
4.80098	5.03199	68
