OnsetTime	OffsetTime	MidiPitch
0.719986	1.42298	50
1.06999	1.72398	51
1.42298	2.02197	50
1.72398	2.27097	51
2.02197	2.52298	50
2.27097	2.73197	51
2.52298	2.93796	50
2.73197	3.11997	51
2.93796	3.29196	50
3.11997	3.44597	51
3.29196	3.58896	50
3.44597	3.71596	51
3.58896	3.83897	50
3.71596	3.94996	51
3.83897	4.05495	50
3.94996	4.14195	51
4.05495	4.22696	50
4.14195	4.30396	51
4.22696	4.38095	50
4.30396	4.44395	51
4.38095	4.49996	50
4.44395	4.55296	51
4.49996	4.60497	50
4.55296	4.65396	51
4.60497	4.69895	50
4.65396	4.73394	51
4.69895	4.76595	50
4.73394	4.80395	51
4.76595	5.02794	50
4.80395	5.02794	51
