OnsetTime	OffsetTime	MidiPitch
0.719986	1.43099	44
1.07298	1.72398	45
1.43099	2.02197	44
1.72398	2.26998	45
2.02197	2.52198	44
2.26998	2.73599	45
2.52198	2.94198	44
2.73599	3.11798	45
2.94198	3.29598	44
3.11798	3.44298	45
3.29598	3.59298	44
3.44298	3.71599	45
3.59298	3.84598	44
3.71599	3.94998	45
3.84598	4.05198	44
3.94998	4.13998	45
4.05198	4.23398	44
4.13998	4.30697	45
4.23398	4.37797	44
4.30697	4.44398	45
4.37797	4.50398	44
4.44398	4.55598	45
4.50398	4.60798	44
4.55598	4.65799	45
4.60798	4.69599	44
4.65799	4.73799	45
4.69599	4.77298	44
4.73799	4.80399	45
4.77298	5.03199	44
4.80399	5.03199	45
