OnsetTime	OffsetTime	MidiPitch
0.51599	0.869988	75
0.870994	1.22299	76
1.22699	1.52099	75
1.52198	1.81498	76
1.81798	2.06698	75
2.06798	2.31598	76
2.31598	2.52899	75
2.53199	2.73898	76
2.74198	2.91398	75
2.91497	3.09598	76
3.09697	3.24698	75
3.24698	3.38999	76
3.39098	3.51999	75
3.51999	3.639	76
3.639	3.74298	75
3.74399	3.84899	76
3.84998	3.93598	75
3.93598	4.02699	76
4.03099	4.10398	75
4.10499	4.17398	76
4.17498	4.24098	75
4.24098	4.29999	76
4.29999	4.35299	75
4.35698	4.40499	76
4.40799	4.44999	75
4.45399	4.49298	76
4.49398	4.53497	75
4.53497	4.56998	76
4.56998	4.59798	75
4.59798	4.63298	76
