OnsetTime	OffsetTime	MidiPitch
0.514998	0.868996	74
0.873985	1.22598	75
1.22699	1.51998	74
1.52099	1.81798	75
1.81898	2.06599	74
2.06698	2.31899	75
2.31899	2.53199	74
2.53299	2.742	75
2.742	2.91299	74
2.91698	3.09499	75
3.096	3.23898	74
3.23898	3.38899	75
3.39298	3.51199	74
3.515	3.64099	75
3.64199	3.74599	74
3.74698	3.84798	75
3.85098	3.94298	74
3.94298	4.02899	75
4.02999	4.10299	74
4.10699	4.17298	75
4.17698	4.23999	74
4.23999	4.30298	75
4.30298	4.35498	74
4.35599	4.40799	75
4.40899	4.45298	74
4.45399	4.49198	75
4.49498	4.53398	74
4.53697	4.56897	75
4.56897	4.60097	74
4.60097	4.63198	75
