OnsetTime	OffsetTime	MidiPitch
0.520993	0.874991	92
0.875983	1.22899	93
1.22899	1.52198	92
1.52598	1.81997	93
1.82298	2.06798	92
2.06898	2.32098	93
2.32098	2.52698	92
2.53097	2.73999	93
2.74398	2.91897	92
2.91897	3.08997	93
3.09097	3.24097	92
3.24497	3.39097	93
3.39198	3.51398	92
3.51398	3.64298	93
3.64397	3.74497	92
3.74797	3.85397	93
3.85397	3.93797	92
3.93797	4.02498	93
4.02797	4.09798	92
4.10197	4.17596	93
4.17596	4.24197	92
4.24197	4.29797	93
4.29897	4.35697	92
4.35798	4.40297	93
4.40396	4.44896	92
4.45196	4.49795	93
4.49795	4.52895	92
4.53295	4.57094	93
4.57495	4.59895	92
4.60296	4.62695	93
