OnsetTime	OffsetTime	MidiPitch
0.516996	0.870994	26
0.871987	1.22399	27
1.22499	1.52198	26
1.52299	1.81498	27
1.81598	2.06798	26
2.06798	2.31699	27
2.31699	2.53	26
2.53099	2.74	27
2.74	2.91499	26
2.91499	3.09299	27
3.094	3.23699	26
3.23999	3.39098	27
3.39098	3.51299	26
3.51399	3.63999	27
3.63999	3.74399	26
3.74498	3.84899	27
3.84998	3.94399	26
3.94399	4.02798	27
4.02798	4.105	26
4.106	4.175	27
4.17599	4.238	26
4.24099	4.30099	27
4.30499	4.35401	26
4.35401	4.40501	27
4.406	4.45099	26
4.452	4.493	27
4.49399	4.53499	26
4.53599	4.56699	27
4.56999	4.59899	26
4.59899	4.63399	27
