OnsetTime	OffsetTime	MidiPitch
0.517989	0.870994	90
0.870994	1.22399	91
1.22798	1.52198	90
1.52198	1.81997	91
1.81997	2.06798	90
2.06798	2.31598	91
2.31699	2.53	90
2.53399	2.73999	91
2.73999	2.91098	90
2.91497	3.09697	91
3.09697	3.23999	90
3.24098	3.39098	91
3.39098	3.51299	90
3.51399	3.639	91
3.63999	3.74399	90
3.74399	3.84899	91
3.84998	3.93998	90
3.94099	4.02798	91
4.03099	4.10499	90
4.10499	4.17398	91
4.17498	4.23799	90
4.23898	4.30098	91
4.30198	4.35299	90
4.35299	4.40599	91
4.40998	4.45199	90
4.45498	4.49298	91
4.49398	4.53098	90
4.53598	4.56697	91
4.56798	4.59798	90
4.59897	4.62998	91
