OnsetTime	OffsetTime	MidiPitch
0.51599	0.868996	52
0.869988	1.22699	53
1.22798	1.51998	52
1.52398	1.81798	53
1.81898	2.06599	52
2.07098	2.31499	53
2.31499	2.53199	52
2.53299	2.738	53
2.742	2.91399	52
2.91399	3.092	53
3.096	3.23898	52
3.23898	3.39298	53
3.39399	3.51199	52
3.51199	3.63799	53
3.64199	3.74599	52
3.74698	3.84798	53
3.85198	3.94298	52
3.94298	4.02999	53
4.03099	4.10699	52
4.10798	4.17398	53
4.17498	4.23999	52
4.23999	4.30298	53
4.30398	4.35197	52
4.35598	4.40396	53
4.40796	4.44696	52
4.44796	4.49195	53
4.49595	4.53396	52
4.53396	4.56894	53
4.56894	4.59695	52
4.59695	4.63296	53
