OnsetTime	OffsetTime	MidiPitch
0.513992	0.86799	25
0.871987	1.22499	26
1.22598	1.51899	25
1.51998	1.81598	26
1.81698	2.07297	25
2.07297	2.32098	26
2.32498	2.53097	25
2.53198	2.74096	26
2.74096	2.91197	25
2.91597	3.09397	26
3.09496	3.24497	25
3.24497	3.38897	26
3.39198	3.51797	25
3.51898	3.64098	26
3.64098	3.74497	25
3.74598	3.84697	26
3.84996	3.94198	25
3.94198	4.02898	26
4.03297	4.10197	25
4.10697	4.17196	26
4.17596	4.23897	25
4.23897	4.30197	26
4.30197	4.35497	25
4.35497	4.40597	26
4.40698	4.45197	25
4.45297	4.49097	26
4.49396	4.53296	25
4.53597	4.56797	26
4.56797	4.59996	25
4.59996	4.63096	26
