OnsetTime	OffsetTime	MidiPitch
0.71898	1.42899	29
1.07598	1.72797	30
1.42899	2.02197	29
1.72797	2.26998	30
2.02197	2.52198	29
2.26998	2.73097	30
2.52198	2.93897	29
2.73097	3.11997	30
2.93897	3.29196	29
3.11997	3.44197	30
3.29196	3.58998	29
3.44197	3.71497	30
3.58998	3.84498	29
3.71497	3.94897	30
3.84498	4.05097	29
3.94897	4.14196	30
4.05097	4.22698	29
4.14196	4.30397	30
4.22698	4.37996	29
4.30397	4.44296	30
4.37996	4.49897	29
4.44296	4.55897	30
4.49897	4.61197	29
4.55897	4.65297	30
4.61197	4.69898	29
4.65297	4.73397	30
4.69898	4.77197	29
4.73397	4.80397	30
4.77197	5.03497	29
4.80397	5.03497	30
