OnsetTime	OffsetTime	MidiPitch
0.524989	0.877981	54
0.877981	1.23099	55
1.23198	1.52598	54
1.52898	1.82298	55
1.82298	2.07198	54
2.07499	2.31998	55
2.32298	2.52898	54
2.52998	2.74398	55
2.74697	2.91798	54
2.91897	3.09398	55
3.09398	3.24399	54
3.24698	3.39498	55
3.39498	3.51599	54
3.517	3.64598	55
3.64598	3.74799	54
3.75198	3.85599	55
3.85698	3.93998	54
3.94099	4.02798	55
4.03199	4.10499	54
4.10499	4.17799	55
4.17898	4.24497	54
4.24598	4.30798	55
4.30898	4.36098	54
4.36098	4.40998	55
4.41299	4.45098	54
4.45498	4.5	55
4.50099	4.532	54
4.53499	4.57399	55
4.57499	4.60199	54
4.60499	4.633	55
