OnsetTime	OffsetTime	MidiPitch
0.516996	0.870994	47
0.871987	1.22399	48
1.22798	1.52198	47
1.52299	1.81598	48
1.81997	2.06798	47
2.06898	2.31699	48
2.31699	2.52597	47
2.52597	2.73999	48
2.74098	2.91497	47
2.91497	3.09298	48
3.09398	3.24098	47
3.24098	3.39098	48
3.39199	3.50999	47
3.51299	3.63999	48
3.63999	3.74399	47
3.74799	3.84899	48
3.84998	3.93598	47
3.93699	4.02798	48
4.03199	4.09799	47
4.10098	4.17498	48
4.17597	4.23799	47
4.23799	4.29999	48
4.30098	4.35299	47
4.35399	4.40599	48
4.40699	4.44799	47
4.44898	4.49298	48
4.49398	4.53198	47
4.53598	4.56697	48
4.56697	4.59897	47
4.59897	4.62998	48
