OnsetTime	OffsetTime	MidiPitch
0.716982	1.42798	59
1.07398	1.72498	60
1.42798	2.01898	59
1.72498	2.27097	60
2.01898	2.51998	59
2.27097	2.72597	60
2.51998	2.94398	59
2.72597	3.11798	60
2.94398	3.29296	59
3.11798	3.43996	60
3.29296	3.59397	59
3.43996	3.71297	60
3.59397	3.84298	59
3.71297	3.94697	60
3.84298	4.05297	59
3.94697	4.14097	60
4.05297	4.22498	59
4.14097	4.30097	60
4.22498	4.37497	59
4.30097	4.44096	60
4.37497	4.50496	59
4.44096	4.55596	60
4.50496	4.60898	59
4.55596	4.65097	60
4.60898	4.69697	59
4.65097	4.73196	60
4.69697	4.77096	59
4.73196	4.80196	60
4.77096	5.03295	59
4.80196	5.03295	60
