OnsetTime	OffsetTime	MidiPitch
0.521985	0.874991	66
0.875983	1.22899	67
1.23299	1.52598	66
1.52698	1.81997	67
1.82498	2.07297	66
2.07297	2.32098	67
2.32498	2.53399	66
2.53898	2.74497	67
2.74497	2.91999	66
2.92098	3.10199	67
3.10199	3.24498	66
3.24598	3.39599	67
3.39599	3.52499	66
3.52598	3.64799	67
3.64799	3.74999	66
3.75299	3.85399	67
3.85498	3.94199	66
3.94298	4.03299	67
4.03599	4.10998	66
4.10998	4.17898	67
4.17998	4.24598	66
4.24697	4.30898	67
4.30898	4.36199	66
4.36199	4.41099	67
4.41499	4.45998	66
4.45998	4.49797	67
4.49898	4.53998	66
4.54097	4.57498	67
4.57597	4.60298	66
4.60698	4.63797	67
