OnsetTime	OffsetTime	MidiPitch
0.513992	0.621991	21
0.625988	0.730983	22
0.734979	0.842979	23
0.845969	0.95197	24
0.958971	1.05697	25
1.06596	1.16496	26
1.17895	1.27695	27
1.29096	1.38597	28
1.39495	1.49696	29
1.50795	1.60595	30
1.61694	1.71694	31
1.72793	1.82594	32
1.83993	1.93893	33
1.94892	2.04592	34
2.05994	2.15892	35
2.17294	2.27093	36
2.27793	2.37893	37
2.38593	2.48792	38
2.50194	2.59993	39
2.60993	2.70793	40
2.71492	2.81992	41
2.82393	2.93292	42
2.93591	3.03291	43
3.04692	3.14591	44
3.15592	3.25492	45
3.2689	3.36591	46
3.3769	3.4779	47
3.4889	3.58689	48
3.60088	3.69788	49
3.70589	3.80688	50
3.81787	3.91588	51
3.92987	4.02786	52
4.03787	4.13586	53
4.14988	4.24886	54
4.25887	4.35987	55
4.37086	4.46886	56
4.48285	4.58085	57
4.58485	4.68884	58
4.69584	4.79784	59
4.81183	4.90983	60
4.91584	5.01783	61
5.02483	5.12982	62
5.13682	5.23582	63
5.24581	5.34381	64
5.35782	5.45582	65
5.46581	5.56781	66
5.57881	5.6758	67
5.6868	5.7878	68
5.79879	5.89679	69
5.90679	6.00878	70
6.01879	6.11678	71
6.12778	6.22878	72
6.23877	6.33777	73
6.34776	6.44976	74
6.46076	6.55876	75
6.56875	6.66975	76
6.68074	6.77874	77
6.78574	6.88774	78
6.89473	6.99873	79
7.00573	7.11172	80
7.11472	7.21972	81
7.22272	7.32472	82
7.33471	7.43371	83
7.44772	7.54472	84
7.55471	7.65372	85
7.6677	7.76571	86
7.77669	7.8767	87
7.8877	7.98569	88
7.99971	8.09869	89
8.1087	8.2057	90
8.21668	8.31469	91
8.32868	8.42768	92
8.43767	8.53467	93
8.54869	8.64769	94
8.66168	8.75967	95
8.77067	8.86767	96
8.88166	8.97967	97
8.98366	9.08866	98
9.09566	9.19765	99
9.20364	9.30865	100
9.31564	9.42164	101
9.42864	9.52563	102
9.53663	9.63464	103
9.64463	9.74363	104
9.75761	9.85462	105
9.86561	9.96661	106
9.97761	10.0756	107
10.0896	10.1876	108
10.1976	10.2956	108
10.3096	10.4086	107
10.4186	10.5176	106
10.5266	10.6286	105
10.6386	10.7376	104
10.7516	10.8486	103
10.8596	10.9576	102
10.9716	11.0696	101
11.0806	11.1776	100
11.1916	11.2896	99
11.3006	11.4026	98
11.4056	11.5066	97
11.5136	11.6185	96
11.6255	11.7315	95
11.7385	11.8395	94
11.8465	11.9515	93
11.9545	12.0565	92
12.0675	12.1645	91
12.1755	12.2765	90
12.2875	12.3855	89
12.3995	12.4975	88
12.5075	12.6055	87
12.6205	12.7185	86
12.7275	12.8265	85
12.8365	12.9385	84
12.9495	13.0475	83
13.0615	13.1585	82
13.1695	13.2675	81
13.2815	13.3795	80
13.3895	13.4875	79
13.5015	13.6005	78
13.6075	13.7125	77
13.7155	13.8205	76
13.8275	13.9294	75
13.9364	14.0404	74
14.0474	14.1494	73
14.1564	14.2584	72
14.2654	14.3654	71
14.3764	14.4744	70
14.4884	14.5874	69
14.5974	14.6944	68
14.7094	14.8074	67
14.8174	14.9194	66
14.9304	15.0284	65
15.0414	15.1394	64
15.1464	15.2484	63
15.2594	15.3574	62
15.3704	15.4684	61
15.4794	15.5774	60
15.5914	15.6894	59
15.7034	15.8014	58
15.8044	15.9104	57
15.9174	16.0214	56
16.0254	16.1303	55
16.1373	16.2394	54
16.2463	16.3503	53
16.3573	16.4553	52
16.4663	16.5683	51
16.5783	16.6833	50
16.6863	16.7843	49
16.7983	16.8973	48
16.9073	17.0083	47
17.0193	17.1173	46
17.1273	17.2293	45
17.2403	17.3373	44
17.3513	17.4493	43
17.4603	17.5583	42
17.5693	17.6703	41
17.6803	17.7783	40
17.7893	17.8913	39
17.9012	17.9993	38
18.0062	18.1112	37
18.1152	18.2202	36
18.2272	18.3312	35
18.3352	18.4402	34
18.4472	18.5522	33
18.5592	18.6572	32
18.6672	18.7662	31
18.7762	18.8742	30
18.8872	18.9892	29
18.9962	19.0952	28
19.1092	19.2072	27
19.2172	19.3182	26
19.3292	19.4272	25
19.4412	19.5392	24
19.5502	19.6472	23
19.6582	19.7562	22
19.7702	19.8682	21
