OnsetTime	OffsetTime	MidiPitch
0.514998	0.818986	21
0.825987	1.12697	22
1.13397	1.43898	23
1.44897	1.74696	24
1.75697	2.05795	25
2.06495	2.36595	26
2.37994	2.68094	27
2.68794	2.98893	28
2.99893	3.29692	29
3.30691	3.60791	30
3.61491	3.91591	31
3.92989	4.22389	32
4.23791	4.5359	33
4.54989	4.84489	34
4.85789	5.15887	35
5.16587	5.46687	36
5.48086	5.77885	37
5.78585	6.08685	38
6.10084	6.39483	39
6.40885	6.70985	40
6.71683	7.01783	41
7.02782	7.33283	42
7.33583	7.64084	43
7.65083	7.94483	44
7.95884	8.25983	45
8.26683	8.56783	46
8.57882	8.87981	47
8.88681	9.1868	48
9.1978	9.4948	49
9.5058	9.80978	50
9.81378	10.1178	51
10.1288	10.4298	52
10.4328	10.7378	53
10.7478	11.0458	54
11.0558	11.3568	55
11.3638	11.6648	56
11.6787	11.9797	57
11.9837	12.2877	58
12.2987	12.5957	59
12.6067	12.9077	60
12.9147	13.2147	61
13.2297	13.5307	62
13.5367	13.8387	63
13.8497	14.1437	64
14.1577	14.4587	65
14.4727	14.7667	66
14.7807	15.0817	67
15.0847	15.3857	68
15.3997	15.6937	69
15.7077	16.0087	70
16.0197	16.3167	71
16.3277	16.6317	72
16.6347	16.9356	73
16.9497	17.2437	74
17.2576	17.5586	75
17.5696	17.8666	76
17.8776	18.1786	77
18.1856	18.4896	78
18.4966	18.7946	79
18.8046	19.1096	80
19.1196	19.4176	81
19.4286	19.7286	82
19.7356	20.0376	83
20.0466	20.3456	84
20.3556	20.6605	85
20.6706	20.9645	86
20.9785	21.2795	87
21.2835	21.5875	88
21.5985	21.8955	89
21.9065	22.2075	90
22.2215	22.5155	91
22.5255	22.8265	92
22.8335	23.1345	93
23.1485	23.4425	94
23.4565	23.7575	95
23.7715	24.0655	96
24.0755	24.3805	97
24.3875	24.6885	98
24.6985	24.9925	99
25.0065	25.3074	100
25.3184	25.6164	101
25.6264	25.9304	102
25.9344	26.2364	103
26.2494	26.5444	104
26.5584	26.8594	105
26.8684	27.1664	106
27.1774	27.4784	107
27.4854	27.7864	108
27.7964	28.0944	108
28.1044	28.4094	107
28.4194	28.7174	106
28.7273	29.0283	105
29.0353	29.3363	104
29.3473	29.6443	103
29.6553	29.9593	102
29.9703	30.2673	101
30.2783	30.5793	100
30.5863	30.8863	99
30.8973	31.1943	98
31.2053	31.5063	97
31.5203	31.8143	96
31.8283	32.1293	95
32.1363	32.4383	94
32.4473	32.7492	93
32.7562	33.0572	92
33.0712	33.3652	91
33.3792	33.6772	90
33.6912	33.9852	89
33.9992	34.2992	88
34.3072	34.6072	87
34.6182	34.9152	86
34.9262	35.2272	85
35.2412	35.5352	84
35.5492	35.8502	83
35.8572	36.1582	82
36.1682	36.4662	81
36.4762	36.7812	80
36.7882	37.0852	79
37.0962	37.4002	78
37.4042	37.7082	77
37.7192	38.0162	76
38.0261	38.3271	75
38.3381	38.6351	74
38.6461	38.9501	73
38.9541	39.2581	72
39.2701	39.5661	71
39.5731	39.8781	70
39.8881	40.1871	69
40.1961	40.4981	68
40.5051	40.8061	67
40.8171	41.1211	66
41.1281	41.4291	65
41.4431	41.7371	64
41.7471	42.0481	63
42.0621	42.3561	62
42.3701	42.6641	61
42.6781	42.9761	60
42.9901	43.2841	59
43.2981	43.5991	58
43.613	43.907	57
43.9211	44.2221	56
44.225	44.526	55
44.54	44.834	54
44.848	45.149	53
45.16	45.457	52
45.467	45.769	51
45.775	46.077	50
46.09	46.385	49
46.396	46.699	48
46.711	47.008	47
47.019	47.32	46
47.327	47.628	45
47.638	47.936	44
47.946	48.251	43
48.261	48.559	42
48.569	48.87	41
48.8769	49.1779	40
49.1879	49.4859	39
49.4959	49.7969	38
49.8109	50.1049	37
50.1189	50.4199	36
50.4239	50.7279	35
50.7389	51.0359	34
51.0469	51.3479	33
51.3619	51.6559	32
51.6699	51.9709	31
51.9739	52.2779	30
52.2889	52.5859	29
52.5969	52.8979	28
52.9119	53.2069	27
53.2199	53.5219	26
53.5289	53.8298	25
53.8398	54.1338	24
54.1468	54.4488	23
54.4598	54.7568	22
54.7678	55.0718	21
