OnsetTime	OffsetTime	MidiPitch
0.519987	0.567998	21
0.57799	0.63099	22
0.633994	0.686995	23
0.701009	0.746996	24
0.757	0.810001	25
0.815996	0.869009	26
0.879001	0.924987	27
0.939002	0.988006	28
0.995006	1.04801	29
1.06202	1.10702	30
1.11801	1.17001	31
1.17701	1.22601	32
1.24003	1.28502	33
1.29602	1.34902	34
1.35602	1.40801	35
1.41901	1.464	36
1.479	1.53001	37
1.53401	1.586	38
1.60002	1.64601	39
1.657	1.70901	40
1.71601	1.76901	41
1.78001	1.82401	42
1.838	1.891	43
1.894	1.947	44
1.96102	2.007	45
2.01701	2.07001	46
2.07701	2.129	47
2.13901	2.185	48
2.19901	2.24801	49
2.25502	2.30802	50
2.31801	2.36701	51
2.37801	2.43102	52
2.43801	2.48703	53
2.50002	2.54502	54
2.556	2.60901	55
2.616	2.66801	56
2.67901	2.724	57
2.73801	2.79001	58
2.79401	2.84601	59
2.86003	2.90601	60
2.91701	2.96902	61
2.97602	3.02902	62
3.03901	3.08503	63
3.09901	3.15102	64
3.15403	3.20703	65
3.22104	3.26703	66
3.27702	3.33003	67
3.34002	3.38903	68
3.40002	3.44502	69
3.45903	3.50804	70
3.51504	3.56804	71
3.57803	3.62703	72
3.63803	3.69004	73
3.69704	3.74702	74
3.76002	3.80501	75
3.81601	3.86802	76
3.87502	3.92802	77
3.93901	3.99102	78
3.99801	4.05102	79
4.05502	4.10602	80
4.12004	4.16602	81
4.17601	4.22903	82
4.24003	4.28903	83
4.29902	4.34503	84
4.35902	4.41103	85
4.41403	4.46703	86
4.48102	4.52602	87
4.53701	4.59003	88
4.60002	4.64902	89
4.66002	4.70501	90
4.72001	4.76802	91
4.78201	4.827	92
4.838	4.891	93
4.894	4.95001	94
4.95701	5.00601	95
5.021	5.06499	96
5.07599	5.128	97
5.14199	5.18498	98
5.199	5.251	99
5.255	5.31101	100
5.314	5.367	101
5.38101	5.42601	102
5.436	5.48901	103
5.503	5.545	104
5.55899	5.605	105
5.61499	5.67199	106
5.67899	5.728	107
5.74201	5.78999	108
5.797	5.85	108
5.86	5.909	107
5.916	5.96501	106
5.97601	6.02901	105
6.03801	6.08701	104
6.09801	6.15001	103
6.15401	6.21002	102
6.21401	6.26602	101
6.277	6.33301	100
6.337	6.38802	99
6.39902	6.44802	98
6.45801	6.50403	97
6.51502	6.56702	96
6.58103	6.62702	95
6.63802	6.69402	94
6.69702	6.74902	93
6.76303	6.80803	92
6.81902	6.86501	91
6.87502	6.92802	90
6.93801	6.98802	89
6.99801	7.05002	88
7.05702	7.10903	87
7.12002	7.16601	86
7.176	7.22901	85
7.23601	7.28902	84
7.29901	7.34801	83
7.35801	7.41001	82
7.41402	7.46702	81
7.48101	7.526	80
7.537	7.58901	79
7.59601	7.64901	78
7.66001	7.70802	77
7.71801	7.76399	76
7.77499	7.827	75
7.84101	7.887	74
7.89699	7.95001	73
7.95701	8.01001	72
8.01901	8.06801	71
8.07901	8.12801	70
8.13501	8.18801	69
8.198	8.24701	68
8.258	8.31001	67
8.318	8.36902	66
8.38	8.42902	65
8.44001	8.48902	64
8.49601	8.54802	63
8.55902	8.60503	62
8.61902	8.67002	61
8.67401	8.72602	60
8.74004	8.78602	59
8.79702	8.84903	58
8.85603	8.90903	57
8.92003	8.96502	56
8.97901	9.03102	55
9.03402	9.09102	54
9.10101	9.14702	53
9.15701	9.21003	52
9.21701	9.27003	51
9.27901	9.32503	50
9.33904	9.38805	49
9.39503	9.44805	48
9.45804	9.50704	47
9.51804	9.57104	46
9.57804	9.62704	45
9.64004	9.68503	44
9.69603	9.74903	43
9.75603	9.80804	42
9.81904	9.86403	41
9.87902	9.93103	40
9.93503	9.98603	39
10	10.046	38
10.057	10.109	37
10.116	10.169	36
10.179	10.225	35
10.239	10.291	34
10.294	10.347	33
10.361	10.407	32
10.417	10.47	31
10.477	10.529	30
10.54	10.585	29
10.599	10.648	28
10.655	10.708	27
10.721	10.767	26
10.778	10.83	25
10.837	10.887	24
10.901	10.945	23
10.956	11.008	22
11.016	11.068	21
