OnsetTime	OffsetTime	MidiPitch
0.519987	0.578995	50
0.771994	1.00997	55
0.771994	2.25194	43
0.772986	2.25295	31
0.848987	1.00997	50
0.922976	1.00997	57
0.998976	1.06198	58
1.26497	1.50396	57
1.33997	1.50396	50
1.41597	1.50396	58
1.49296	1.55595	60
1.75595	1.98995	58
1.83296	1.98995	50
1.90995	1.98995	60
1.98695	2.05295	62
2.25295	2.49094	55
2.32895	2.49094	50
2.40295	2.49094	57
2.47995	2.54294	58
2.48094	2.54394	34
2.48094	2.54394	46
2.74594	2.98694	57
2.74594	2.98694	48
2.74693	2.98694	36
2.81593	2.98694	51
2.88993	2.98694	58
2.97292	3.03692	60
3.23192	3.47091	54
3.23292	3.47091	38
3.23593	3.47091	50
3.30894	3.47091	48
3.38292	3.47091	55
3.45992	3.53092	57
3.72292	3.96389	55
3.72292	3.96389	43
3.72391	3.96389	31
3.79592	3.96389	50
3.8739	3.96389	57
3.9509	4.01691	58
4.2049	4.32791	57
4.38791	4.44391	54
4.4469	4.50991	50
4.4509	4.5109	38
4.70291	4.93988	55
4.70291	6.17885	43
4.7039	6.18284	31
4.7799	4.93988	50
4.8529	4.93988	57
4.9269	4.98989	58
5.19588	5.43386	57
5.26989	5.43386	50
5.34688	5.43386	58
5.42387	5.48587	60
5.68587	5.91985	58
5.76286	5.91985	50
5.84086	5.91985	60
5.91685	5.97985	62
6.18385	6.41683	55
6.25685	6.41683	50
6.33384	6.41683	57
6.41083	6.46983	58
6.41184	6.47283	46
6.41184	6.47384	34
6.66983	6.91482	57
6.66983	6.91482	48
6.67083	6.91482	36
6.74682	6.91482	51
6.82082	6.91482	58
6.89681	6.96382	60
7.15882	7.40182	59
7.16283	7.40182	38
7.16582	7.23984	50
7.23984	7.40182	50
7.31383	7.40182	60
7.39082	7.45282	62
7.64983	7.89479	60
7.65282	7.89479	39
7.65282	7.89479	51
7.72682	7.89479	55
7.80081	7.89479	62
7.8808	7.93979	63
8.1218	8.3448	59
8.18879	8.3448	53
8.26581	8.3448	60
8.3358	8.3978	62
8.33679	8.46081	38
