OnsetTime	OffsetTime	MidiPitch
0.519987	0.785982	67
0.786987	1.25198	67
0.789978	1.25198	72
0.790984	1.25298	64
0.792982	1.25198	60
1.25198	1.40297	67
1.25198	1.40297	72
1.25198	1.40497	60
1.25298	1.40297	64
1.40297	2.01897	67
1.40297	2.01897	72
1.40297	2.01897	64
1.40497	2.01897	60
2.34995	2.62296	67
2.62397	3.08595	67
2.62397	3.08696	74
2.62696	3.08895	65
2.62796	3.08696	59
3.08595	3.23695	67
3.08696	3.23695	74
3.08696	3.23995	59
3.08895	3.23894	65
3.23695	3.84594	67
3.23695	3.84594	74
3.23894	3.84594	65
3.23995	3.84594	59
4.19495	4.47495	67
4.47495	4.76894	67
4.47595	5.05995	76
4.47894	5.06294	64
4.47894	5.06094	60
4.76894	5.05995	67
4.76894	5.06694	74
4.76995	5.06694	62
4.77294	5.06694	59
5.05995	5.35694	67
5.05995	5.35794	76
5.06094	5.35794	60
5.06294	5.36093	64
5.36093	5.66193	67
5.36194	5.66494	77
5.36194	5.66593	65
5.36394	5.66893	62
5.66993	5.94893	67
5.66993	5.94993	76
5.67192	5.95193	64
5.67192	5.95193	60
5.95293	6.26693	67
5.95593	6.26794	74
5.95694	6.27093	62
5.95694	6.27093	59
6.27193	7.43694	67
6.27393	7.43694	76
6.27492	7.43793	64
6.27492	7.43894	60
8.08094	8.37492	67
8.08094	8.65891	75
8.08193	8.66091	63
8.08393	8.66091	60
8.37492	8.65792	67
8.37492	8.67191	74
8.37591	8.67191	62
8.37791	8.67191	59
8.65792	8.95491	67
8.65891	8.95491	75
8.66091	8.95892	60
8.66091	8.95892	63
8.95991	9.24891	67
8.96191	9.25292	77
8.96191	9.25391	65
8.96292	9.25591	62
9.25591	9.5539	67
9.25691	9.55491	75
9.25691	9.55491	63
9.2599	9.5569	60
9.5569	9.8719	67
9.5609	9.87291	74
9.5609	9.8759	62
9.56191	9.87691	59
9.87691	10.4699	67
9.8789	10.4709	75
9.8799	10.4709	63
9.8799	10.4739	60
11.0629	11.6509	66
11.0629	11.6509	74
11.0649	11.6519	50
11.0659	11.6539	57
11.0659	11.6539	60
11.6539	11.9759	67
11.6549	12.3019	71
11.6579	13.1659	38
11.9759	12.3019	67
12.3019	13.5759	67
12.3019	13.5789	71
12.3049	13.2679	76
12.4549	13.1659	50
12.6199	13.1659	55
12.7779	13.1659	59
12.9349	13.5789	62
13.2709	13.5799	74
13.5829	14.2489	62
13.5829	14.2509	66
13.5839	14.2549	72
13.5859	14.2549	50
13.5859	14.2549	57
14.0729	14.2549	71
14.2489	14.9639	62
14.2509	14.9649	66
14.2509	14.9649	69
14.2509	14.7759	60
