OnsetTime	OffsetTime	MidiPitch
0.514998	1.13098	71
0.822996	1.13499	64
0.826993	1.13499	67
1.13598	1.43198	63
1.13598	1.43298	66
1.13798	1.58299	71
1.43598	1.73299	62
1.43698	1.73599	65
1.58598	1.73599	71
1.73999	2.62898	61
1.74098	2.02999	71
1.74098	2.62999	64
2.03098	2.33799	70
2.339	2.63199	76
2.63299	3.22797	69
2.63299	2.92598	60
2.63398	2.92699	63
2.63699	2.92699	75
2.92798	3.22797	74
2.93099	3.53998	59
2.93099	3.54297	62
3.23197	3.54297	67
3.54297	3.84397	66
3.54698	3.99698	72
3.54698	3.99797	62
3.54797	4.00097	57
3.84397	4.15198	67
4.00198	4.15198	71
4.00497	4.15297	62
4.00497	4.15497	55
4.15497	4.77097	67
4.15598	4.77497	71
4.15598	4.77497	62
4.15897	4.46298	55
4.46698	4.77597	59
4.77597	5.39098	69
4.77797	5.39398	66
4.77797	5.39497	62
5.08298	6.60796	50
5.39798	6.00696	62
5.69897	6.00996	79
5.70196	6.01096	71
5.70297	6.01096	74
6.01396	6.31096	78
6.01496	6.31195	69
6.01496	6.31195	74
6.01496	6.46196	62
6.31195	6.61196	76
6.31496	6.61296	67
6.31496	6.61595	73
6.46196	6.61696	62
6.61696	8.09695	74
6.61896	8.09995	66
6.61896	8.09995	69
6.61996	6.90596	62
6.90696	7.21496	60
7.21496	7.50397	64
7.50896	7.80295	62
7.80295	8.10095	60
8.10395	8.41196	67
8.10395	8.41196	74
8.10496	8.41495	59
8.10496	8.41495	62
8.41596	8.72297	66
8.41895	8.87995	72
8.41895	8.88096	57
8.41996	8.88396	62
8.72696	9.04496	67
8.88496	9.04496	71
8.88696	9.04596	55
8.88796	9.04596	62
9.04796	9.71695	67
9.04796	9.72096	71
9.04896	9.39896	55
9.05195	9.72096	62
9.39896	9.72195	59
9.72195	10.427	69
9.72395	10.428	66
9.72395	10.428	62
10.059	10.429	50
10.43	11.04	71
10.729	11.04	64
10.729	11.041	67
11.044	11.338	63
11.044	11.338	66
11.047	11.488	71
11.339	11.639	62
11.341	11.639	65
11.489	11.64	71
11.642	12.531	61
11.642	12.534	64
11.643	11.932	71
11.939	12.24	70
12.244	12.534	76
12.538	12.828	60
12.5389	12.8289	63
12.5389	13.1289	69
12.5389	12.832	75
12.832	13.1299	74
12.8329	13.444	62
12.8349	13.4449	59
13.1329	13.4449	67
13.4479	13.7449	66
13.4489	13.9029	72
13.4489	13.9029	57
13.4509	13.9039	62
13.7459	14.0529	67
13.9069	14.0539	71
13.9069	14.0559	55
13.9079	14.0569	62
14.0569	14.6759	67
14.0599	14.6769	71
14.0609	14.3679	55
14.0609	14.6769	62
14.369	14.6779	59
14.6799	15.2949	66
14.6799	15.296	69
14.6799	15.296	62
14.9869	16.5109	50
15.2999	15.9049	62
15.6039	15.9089	71
15.6039	15.9089	74
15.6039	15.9089	79
15.9099	16.2099	69
15.9119	16.2099	74
15.9119	16.2099	78
15.9119	16.3559	62
16.2109	16.5109	67
16.2129	16.5119	73
16.2129	16.5119	76
16.3599	16.5139	62
16.5139	18.0079	66
16.5149	18.0089	69
