OnsetTime	OffsetTime	MidiPitch
0.519987	0.943991	69
0.520993	0.944983	74
0.520993	0.944983	66
0.523983	0.947987	45
0.524989	0.947987	38
0.524989	0.94898	50
1.36798	1.47598	79
1.36798	1.77399	66
1.36899	1.77399	62
1.46598	1.58499	78
1.57097	1.68298	76
1.66899	1.78498	78
1.77399	1.88197	81
1.77798	2.19699	64
1.77798	2.19798	67
1.87099	1.99099	79
1.97698	2.09998	78
2.08798	2.20197	79
2.19798	2.59999	81
2.20098	2.59999	69
2.20197	2.60098	66
3.01298	3.05798	81
3.20898	3.25799	83
3.41099	3.46399	85
3.615	3.668	86
3.82501	4.63399	81
3.82601	4.63699	54
4.02101	4.427	62
4.225	4.63699	78
4.227	4.63699	50
4.427	4.63699	62
4.63399	4.72699	81
4.63499	4.82599	52
4.73198	4.82899	79
4.82999	4.93099	78
4.83298	5.03199	62
4.93099	5.03298	79
5.03298	5.08397	81
5.03399	5.08498	57
5.23197	5.28499	79
5.23498	5.28499	61
5.44898	5.65497	77
5.44998	5.85497	50
5.45198	5.85598	62
5.65897	5.85798	78
6.27197	6.38296	79
6.27497	6.67997	62
6.27497	6.68096	66
6.36898	6.48796	78
6.47397	6.58696	76
6.57596	6.68695	78
6.68096	6.78897	81
6.68396	7.10396	64
6.68495	7.10396	67
6.77496	6.88697	79
6.88397	7.00196	78
6.99196	7.10896	79
7.10496	7.50295	81
7.10795	7.50295	66
7.10795	7.50395	69
7.91695	7.96095	81
8.11194	8.16496	83
8.31496	8.36796	85
8.51897	8.56997	86
8.72797	9.53695	81
8.72897	9.54095	54
8.92496	9.33396	62
9.13196	9.54095	78
9.13196	9.54095	50
9.33396	9.54095	62
9.53695	9.63095	81
9.54095	9.73295	52
9.63496	9.73295	79
9.73394	9.83795	78
9.73596	9.93495	62
9.83795	9.93895	79
9.93994	10.0339	81
9.93994	10.1389	57
10.0369	10.1389	79
10.1399	10.2439	78
10.1429	10.3449	61
10.2439	10.3489	76
10.3519	10.4539	74
10.3529	10.4539	62
10.5519	10.6529	66
10.7509	10.8529	69
10.7549	10.8529	62
10.9579	11.0559	66
11.1539	11.2369	78
11.1579	11.2649	62
11.2299	11.3039	79
11.2969	11.3669	78
11.3639	11.4379	79
11.3639	11.4689	66
11.4339	11.5039	78
11.4969	11.5729	79
11.5659	11.6369	78
11.5669	11.6649	62
11.6299	11.6999	79
11.6959	11.7699	78
11.7669	11.8739	76
11.7669	11.8649	66
11.8649	11.9729	74
11.9619	12.0669	73
11.9629	12.0669	64
12.1659	12.2629	67
12.3609	12.4599	69
12.3609	12.4629	64
12.5639	12.6619	67
12.7639	12.8649	76
12.7639	12.8789	64
12.8689	12.9769	66
12.9629	13.0759	67
13.0649	13.1729	66
13.1629	13.2709	64
13.2679	13.3769	62
13.3659	13.4779	61
13.4629	13.5789	59
13.5689	13.6739	76
13.5699	13.6739	57
13.7789	13.8839	61
13.9819	14.0798	69
13.9819	14.0838	57
14.1769	14.2829	61
14.3848	14.4638	79
14.3848	14.4848	57
14.4538	14.5308	81
14.5238	14.5978	79
14.5908	14.6678	81
14.5918	14.6888	61
14.6538	14.7308	79
14.7238	14.7928	81
14.7898	14.8638	79
14.7908	14.8918	55
14.8528	14.9268	81
14.9228	14.9898	79
14.9858	15.0978	78
14.9858	15.0918	61
15.0918	15.1998	76
15.1888	15.2868	74
15.1898	15.2868	54
15.3928	15.4898	62
15.5878	15.6898	69
15.5888	15.6898	54
15.7908	15.8888	62
15.9908	16.0878	78
15.9908	16.0988	54
16.0888	16.1968	50
16.1938	16.3028	52
16.2918	16.4038	54
16.3898	16.5018	55
16.4908	16.5998	57
16.5928	16.7038	59
16.6938	16.8098	61
16.7958	16.9008	78
16.7988	17.2088	62
16.9008	17.0188	74
17.0058	17.1178	76
17.1108	17.2188	78
17.2088	17.3248	79
17.3138	17.4258	81
17.4178	17.5268	83
17.5168	17.6258	85
17.6218	17.7258	86
17.7228	17.8248	85
17.8178	17.9298	83
17.8208	17.9158	57
17.8218	17.9158	54
17.9198	18.0268	81
18.0168	18.1258	79
18.0178	18.1148	54
18.0178	18.1148	57
18.1158	18.2308	78
18.2198	18.3288	76
18.2198	18.3258	57
18.2208	18.3258	54
18.3258	18.4337	74
18.4228	18.5387	76
18.4238	18.8357	55
18.4238	18.8357	59
18.5277	18.6368	78
18.6298	18.7417	76
18.7307	18.8467	75
18.8367	18.9447	76
18.9377	19.0497	78
19.0387	19.1477	79
19.1407	19.2527	81
19.2387	19.3497	83
19.3397	19.4557	81
19.4447	19.5537	79
19.4457	19.5437	55
19.4457	19.5437	59
19.5447	19.6517	78
19.6437	19.7597	76
19.6487	19.7457	59
19.6507	19.7457	55
19.7467	19.8547	74
19.8517	19.9597	73
19.8517	19.9487	59
19.8527	19.9497	56
19.9527	20.0647	71
20.0537	20.1627	73
20.0547	20.2577	57
20.1517	20.2607	74
20.2577	20.3657	73
20.2587	20.4667	55
20.3547	20.4777	69
20.4667	20.5657	74
20.4677	20.5657	54
20.6667	20.7747	50
20.8767	20.9887	79
20.8807	21.0827	49
20.9737	21.0867	81
21.0827	21.1847	79
21.0837	21.2787	45
21.1817	21.2897	76
21.2797	21.3877	79
21.2797	21.3807	50
21.3837	21.4927	78
21.4787	21.5937	76
21.4827	21.5797	54
21.5807	21.7027	74
21.6887	21.8007	73
21.6927	21.8957	57
21.7937	21.9057	74
21.8957	22.0037	73
21.8957	22.0907	55
21.9927	22.1017	69
22.0907	22.1897	74
22.0947	22.1897	54
22.2937	22.3987	50
22.5007	22.6127	79
22.5047	22.7067	49
22.6087	22.7177	81
22.7077	22.8156	79
22.7077	22.9096	45
22.8057	22.9177	76
22.9107	23.0187	79
22.9107	23.0077	50
23.0077	23.1166	78
23.1067	23.2206	76
23.1067	23.2117	54
23.2117	23.3266	74
23.3156	23.4216	73
23.3166	23.5196	52
23.3166	23.5196	57
23.3196	23.5226	45
23.4216	23.5226	76
23.5226	23.6166	73
23.6206	23.7286	69
23.7296	23.8276	78
23.7296	23.9246	50
23.7326	23.9286	57
23.7326	23.9296	54
23.8276	23.9296	81
23.9306	24.0366	78
24.0376	24.1386	74
24.1426	24.2436	73
24.1436	24.3446	57
24.1456	24.3456	52
24.1456	24.3456	45
24.2446	24.3456	76
24.3486	24.4436	73
24.4436	24.5516	69
24.5526	24.6526	78
24.5556	24.7586	50
24.5556	24.7586	54
24.5566	24.7596	57
24.6536	24.7596	81
24.7616	24.8596	78
24.8596	24.9716	74
24.9726	25.0456	73
24.9726	25.0486	76
25.1746	25.2546	81
25.1746	25.2556	73
25.1756	25.2556	76
25.1756	25.2586	45
25.1786	25.2596	57
25.1786	25.2596	52
25.1796	25.2616	49
25.3816	25.4586	76
25.3846	25.4586	73
25.3846	25.4596	81
25.3856	25.4616	52
25.3886	25.4616	49
25.3886	25.4626	45
25.3896	25.4656	57
25.5876	25.6606	76
25.5886	25.6646	73
25.5886	25.6646	81
25.5886	25.6656	45
25.5906	25.6656	52
25.5916	25.6676	49
25.5916	25.6676	57
25.7946	26.2176	73
25.7946	26.2186	81
25.7956	26.2206	76
25.7976	26.2216	49
25.7976	26.2216	57
25.8016	26.2256	52
25.8016	26.2256	45
26.2256	26.2696	74
26.2706	26.3686	73
26.3686	26.4726	71
26.4766	26.5776	73
26.5786	26.6936	74
26.6936	26.9555	75
26.6976	26.9555	57
26.9116	27.1126	76
26.9136	27.1135	61
27.1135	27.3345	59
27.3355	27.5365	76
27.3375	27.5375	62
27.5375	27.7506	81
27.5405	27.7506	61
27.7476	27.9465	80
27.7506	27.9505	64
27.9505	28.1565	78
27.9535	28.1605	57
28.1605	28.3735	76
28.1605	28.3735	61
28.3745	28.5975	73
28.3775	28.5975	59
28.5845	28.7825	74
28.5865	28.7865	66
28.7875	29.0035	62
29.0035	29.2065	74
29.0075	29.2095	59
29.2105	29.4165	76
29.2135	29.4175	56
29.4195	29.6195	74
29.4205	29.6195	59
29.6235	29.8295	73
29.6235	29.8305	52
29.8325	30.0435	71
29.8335	30.0435	62
30.0465	30.2575	68
30.0465	30.2575	61
30.2565	30.4555	69
30.2575	30.4565	64
30.4565	30.6595	56
30.6595	30.8725	71
30.6625	30.8765	64
30.8765	31.0855	72
30.8795	31.0855	57
31.0785	31.2785	73
31.0795	31.2825	64
31.2825	31.4845	54
31.4325	31.4855	76
31.4855	31.6985	74
31.4855	31.6995	57
31.6995	32.4435	73
31.7015	32.5495	52
31.9085	32.3365	57
32.1225	32.5525	61
32.3325	32.5525	74
32.3365	32.5525	57
32.4435	32.5525	73
32.5495	32.7555	71
32.5495	32.9685	52
32.5505	32.9695	56
32.7565	32.8645	73
32.9725	33.0805	74
33.1895	33.2975	75
33.4095	33.6375	75
33.4105	33.6375	57
33.6275	33.8305	76
33.6285	33.8305	61
33.8315	34.0525	59
34.0515	34.1035	78
34.0515	34.2575	62
34.1045	34.1525	76
34.1555	34.2045	75
34.2085	34.2575	76
34.2605	34.4955	81
34.2605	34.4955	61
34.4635	34.5645	80
34.4645	34.5655	64
34.6625	34.7685	78
34.6635	34.8725	57
34.8734	34.9844	76
34.8765	34.9854	61
35.0864	35.3314	73
35.0904	35.3314	59
35.3004	35.5064	74
35.3004	35.5064	66
35.5074	35.7204	62
35.7234	35.7724	76
35.7244	35.9224	59
35.7764	35.8254	74
35.8254	35.8694	73
35.8734	35.9234	74
35.9274	36.1404	76
35.9274	36.1404	56
36.1334	36.2384	74
36.1364	36.2384	59
36.3354	36.4414	73
36.3364	36.5464	52
36.5464	36.6544	71
36.5464	36.6574	56
36.7594	37.2154	73
36.7594	37.2154	57
37.0934	37.2154	76
37.2044	37.6484	66
37.2044	37.6484	62
37.2054	37.6484	50
37.5334	37.6484	71
37.6394	38.0894	69
37.6424	38.0894	61
37.6424	38.5244	52
38.0804	38.1884	68
38.0824	38.5244	59
38.1314	38.2404	69
38.1884	38.3004	68
38.2404	38.5244	69
38.3004	38.4464	68
38.3694	38.5244	66
38.4464	38.5244	68
38.5244	38.6283	69
38.5244	38.9433	57
38.6313	38.7403	76
38.7403	38.8393	75
38.8413	38.9443	76
38.9443	39.0483	78
39.0483	39.1473	76
39.1473	39.2543	75
39.1483	39.2553	69
39.2583	39.3673	76
39.3673	39.4723	74
39.3703	39.4723	71
39.4733	39.5803	76
39.5833	39.6783	74
39.5843	39.6823	69
39.6823	39.7873	76
39.7873	39.8883	74
39.7883	39.8913	68
39.8923	39.9863	76
39.9903	40.0993	74
39.9903	40.0993	64
40.0993	40.2063	76
40.2073	40.3193	73
40.2103	40.6303	69
40.3203	40.4313	76
40.4313	40.5323	75
40.5353	40.6343	76
40.6343	40.7393	78
40.7393	40.8363	76
40.8373	40.9453	75
40.8373	40.9463	57
40.9463	41.0543	76
41.0572	41.1582	74
41.0572	41.1592	59
41.1623	41.2642	76
41.2672	41.3692	74
41.2682	41.3692	57
41.3722	41.4732	76
41.4742	41.5792	74
41.4742	41.5802	56
41.5822	41.6772	76
41.6772	41.7882	74
41.6802	41.7892	52
41.7892	41.8972	76
41.8982	42.3212	69
41.8982	42.0062	57
42.0092	42.1172	64
42.1212	42.2232	63
42.2242	42.3212	64
42.3242	42.4252	66
42.4302	42.5312	64
42.5322	42.6432	81
42.5342	42.6432	63
42.6432	42.7442	64
42.7472	42.8492	83
42.7482	42.8502	62
42.8502	42.9542	64
42.9542	43.0592	81
42.9582	43.0602	62
43.0602	43.1642	64
43.1652	43.2622	80
43.1652	43.2622	62
43.2632	43.3672	64
43.3682	43.4752	76
43.3692	43.4762	62
43.4792	43.5882	64
43.5882	44.0111	81
43.5892	43.6962	61
43.6971	43.8082	64
43.8092	43.9062	63
43.9062	44.0121	64
44.0121	44.1161	66
44.1172	44.2181	64
44.2211	44.3291	45
44.2221	44.3301	63
44.3301	44.4341	64
44.4351	44.5471	47
44.4381	44.5471	62
44.5481	44.6491	64
44.6491	44.7531	45
44.6521	44.7541	62
44.7541	44.8581	64
44.8581	44.9631	44
44.8621	44.9641	62
44.9641	45.0611	64
45.0621	45.1701	40
45.0621	45.1731	62
45.1731	45.2821	64
45.2821	45.7151	45
45.2831	45.7191	61
45.7201	46.1461	76
45.7201	45.9301	61
45.8221	46.0311	69
45.9301	46.1461	61
46.0311	46.1461	69
46.1441	46.5771	74
46.1461	46.2431	59
46.2441	46.4611	69
46.3531	46.5771	59
46.4611	46.5771	69
46.5741	47.0221	73
46.5751	46.6811	57
46.6821	46.9031	69
46.7901	47.0221	57
46.9031	47.0221	69
47.0181	47.379	78
47.0211	47.462	62
47.1231	47.3401	69
47.2351	47.463	68
47.339	47.463	80
47.3401	47.463	69
47.379	47.46	78
47.417	47.463	76
47.46	47.564	78
47.462	47.564	62
47.565	47.672	69
47.673	47.784	80
47.676	47.784	68
47.785	47.9	69
47.9	48.12	83
47.903	48.12	62
48.005	48.12	69
48.111	48.333	81
48.111	48.333	68
48.219	48.333	69
48.324	48.544	80
48.326	48.544	62
48.429	48.544	69
48.541	48.776	78
48.542	48.776	68
48.656	48.776	69
48.775	48.995	76
48.776	48.88	61
48.883	48.998	69
48.999	49.107	68
49.107	49.222	69
49.223	49.66	76
49.226	49.433	61
49.331	49.545	69
49.433	49.66	61
49.545	49.66	69
49.65	50.0869	74
49.651	49.751	59
49.751	49.969	69
49.864	50.0869	59
49.969	50.0869	69
50.078	50.5289	73
50.08	50.1859	57
50.189	50.413	69
50.2979	50.5289	57
50.413	50.5289	69
50.5259	50.9699	71
50.5289	50.9689	50
50.6369	50.8539	59
50.7379	50.9699	54
50.8519	50.9699	78
50.8539	50.9699	59
50.9669	51.4169	76
50.9689	51.4169	50
51.0779	51.4169	74
51.0779	51.2949	59
51.1799	51.4169	73
51.1819	51.4169	54
51.2919	51.4169	71
51.2949	51.4169	59
51.4099	51.8399	69
51.4099	51.8339	52
51.5119	51.7249	61
51.6169	51.8399	57
51.7249	51.8399	61
51.8329	51.8889	71
51.8339	52.2819	52
51.8899	51.9989	73
51.9429	52.0519	71
51.9439	52.1669	62
51.9989	52.2819	73
52.0519	52.2019	71
52.0539	52.2819	56
52.1279	52.2789	69
52.1669	52.2819	62
52.2019	52.2819	71
52.2789	52.4949	69
52.2819	52.3869	57
52.3869	52.4989	64
52.4989	52.6039	61
52.6049	52.7409	64
52.7409	53.1699	76
52.7439	52.9509	61
52.8459	53.0559	69
52.9509	53.1699	61
53.0559	53.1699	69
53.1679	53.6008	74
53.1679	53.2689	59
53.2699	53.4859	69
53.3808	53.6008	59
53.4859	53.6008	69
53.5918	54.0458	73
53.5938	53.7068	57
53.7068	53.9268	69
53.8148	54.0458	57
53.9268	54.0458	69
54.0438	54.4068	78
54.0458	54.4858	62
54.1478	54.3688	69
54.2568	54.4868	68
54.3688	54.4868	80
54.3688	54.4868	69
54.4068	54.4838	78
54.4448	54.4868	76
54.4838	54.5918	78
54.4858	54.5948	62
54.5948	54.6968	69
54.6968	54.8078	80
54.6978	54.8088	68
54.8088	54.9238	69
54.9238	55.1438	83
54.9278	55.1438	62
55.0298	55.1438	69
55.1348	55.3588	81
55.1368	55.3588	68
55.2438	55.3588	69
55.3508	55.5718	80
55.3518	55.5718	62
55.4528	55.5718	69
55.5658	55.7998	78
55.5678	55.7998	68
55.6808	55.7998	69
55.7958	56.0198	76
55.7988	55.9038	61
55.9038	56.0238	69
56.0238	56.1318	68
56.1328	56.2468	69
56.2468	56.6818	76
56.2478	56.4578	61
56.3528	56.5668	69
56.4578	56.6818	61
56.5668	56.6818	69
56.6708	57.1117	74
56.6748	56.7757	59
56.7768	56.9927	69
56.8848	57.1117	59
56.9927	57.1117	69
57.1017	57.5527	73
57.1047	57.2097	57
57.2107	57.4407	69
57.3217	57.5527	57
57.4407	57.5527	69
57.5487	57.9937	71
57.5527	57.9927	50
57.6577	57.8757	59
57.7637	57.9937	54
57.8747	57.9937	78
57.8757	57.9937	59
57.9907	58.4417	76
57.9927	58.4417	50
58.0997	58.4417	74
58.1017	58.3227	59
58.2067	58.4417	73
58.2067	58.4417	54
58.3227	58.4417	71
58.3227	58.4417	59
58.4317	58.8647	69
58.4317	58.8577	52
58.5357	58.7507	61
58.6447	58.8647	57
