OnsetTime	OffsetTime	MidiPitch
0.519987	1.06499	77
0.882984	1.24699	58
1.06199	1.24799	74
1.24999	1.42598	70
1.251	1.60799	62
1.60899	1.80098	70
1.61099	1.98599	67
1.987	2.34998	75
1.987	2.35298	60
2.35399	2.71697	79
2.35399	2.71697	63
2.71798	3.08197	69
2.72098	3.08497	65
3.08596	3.44896	63
3.44896	3.62695	72
3.45296	3.81696	62
3.62796	3.81696	70
3.81795	3.99097	74
3.81795	4.17297	57
3.99497	4.17697	72
4.17697	4.35897	75
4.17797	4.53696	58
4.35997	4.54196	74
4.54196	4.72697	77
4.54396	4.90497	51
4.54497	4.90596	60
4.72697	4.90596	75
4.90796	5.45796	74
4.90897	5.64297	58
4.91197	6.00796	53
5.45796	5.54897	75
5.54996	5.64396	74
5.64396	5.82195	72
5.64697	6.01096	57
5.82496	6.01196	74
6.01196	6.19996	75
6.20096	6.39296	76
6.39296	6.93795	77
6.75696	7.12496	58
6.93896	7.00196	75
7.00196	7.05796	74
7.06096	7.12496	72
7.12496	7.29596	70
7.12596	7.48396	62
7.48495	7.66996	70
7.48495	7.85496	67
7.85597	8.21596	75
7.85597	8.21695	60
8.21695	8.57995	79
8.21695	8.57995	63
8.58395	8.94395	69
8.58395	8.94795	65
8.94795	9.30495	63
9.12595	9.30495	69
9.30796	9.48596	70
9.30796	9.67196	62
9.48697	9.67196	74
9.67296	9.84995	67
9.67595	10.036	51
9.67595	10.039	63
9.85096	10.04	72
10.04	10.4099	70
10.044	10.4109	62
10.044	10.785	53
10.4109	10.7859	69
10.414	10.7879	60
10.789	10.9699	70
10.7919	11.156	58
10.971	11.065	65
11.156	11.251	67
11.338	11.429	69
11.524	11.611	70
11.698	11.789	72
11.884	11.971	74
12.055	12.154	75
12.248	12.752	58
12.248	12.799	77
12.437	12.752	65
12.616	12.794	62
12.795	12.979	74
12.798	12.983	65
12.984	13.162	70
12.984	13.162	55
13.163	13.34	62
13.341	13.526	70
13.344	13.526	58
13.529	13.711	62
13.712	13.9429	75
13.712	14.0499	51
13.893	14.0499	77
13.894	14.075	60
13.9429	14.0329	75
13.9849	14.0499	74
14.0329	14.079	75
14.0799	14.436	79
14.0819	14.257	55
14.2579	14.439	60
14.4399	14.81	69
14.4399	14.621	53
14.625	14.81	63
14.811	14.988	60
14.989	15.173	63
15.174	15.356	72
15.178	15.534	62
15.357	15.535	70
15.535	15.72	74
15.539	16.266	62
15.539	15.902	57
15.72	15.903	72
15.903	16.081	75
15.904	16.267	58
16.081	16.269	74
16.27	16.452	77
16.27	16.633	51
16.271	16.634	60
16.452	16.634	75
16.634	17.184	74
16.637	17.369	58
16.638	17.736	53
17.184	17.277	75
17.278	17.37	74
17.37	17.547	72
17.372	17.736	57
17.551	17.737	74
17.74	17.925	75
17.928	18.118	76
18.118	18.814	77
18.121	18.814	58
18.301	18.667	65
18.486	18.814	62
18.665	18.814	75
18.667	18.842	65
18.727	18.814	74
18.787	18.843	72
18.845	18.937	70
18.846	19.028	55
19.028	19.116	70
19.031	19.202	62
19.203	19.301	70
19.203	19.395	58
19.395	19.482	70
19.396	19.58	62
19.581	19.809	75
19.581	19.913	51
19.763	19.913	77
19.767	19.941	60
19.809	19.896	75
19.851	19.913	74
19.896	19.942	75
19.942	20.305	79
19.945	20.119	55
20.123	20.309	60
20.309	20.673	69
20.31	20.487	53
20.488	20.673	63
20.674	20.851	60
20.855	21.033	81
20.855	21.033	63
21.034	21.384	82
21.037	21.764	58
21.037	21.397	50
21.156	21.384	77
21.275	21.398	74
21.401	21.764	79
21.401	21.764	51
21.517	21.764	75
21.635	21.764	72
21.761	22.111	77
21.762	22.118	62
21.762	22.49	53
21.881	22.111	74
21.996	22.119	70
22.121	22.49	75
22.122	22.49	63
22.241	22.49	72
22.364	22.49	69
22.486	22.983	70
22.49	22.983	58
22.49	22.983	62
22.875	23.259	46
23.07	23.263	65
23.263	23.353	70
23.451	23.546	69
23.637	23.735	70
23.83	23.924	72
24.022	24.417	74
24.418	24.806	74
24.418	24.807	70
24.419	24.807	58
24.81	25.195	70
24.81	25.195	74
24.811	25.196	55
25.198	25.584	75
25.198	25.584	72
25.199	25.585	51
25.587	25.978	72
25.587	25.979	69
25.587	25.979	53
25.982	26.36	41
26.175	26.361	65
26.363	26.455	72
26.552	26.643	70
26.738	26.833	72
26.93	27.021	74
27.116	27.519	75
27.523	27.903	67
27.526	27.904	75
27.526	27.908	60
27.908	28.299	72
27.911	28.302	75
27.911	28.303	57
28.303	28.688	77
28.304	28.689	69
28.306	28.691	53
28.691	29.083	70
28.695	29.087	74
28.695	29.087	58
29.087	29.465	46
29.279	29.469	70
29.469	29.559	74
29.654	29.745	72
29.839	29.93	74
30.025	30.115	76
30.206	30.574	77
30.389	30.575	57
30.577	30.756	60
30.697	30.82	77
30.756	30.942	57
30.82	30.943	79
30.945	31.057	81
30.946	31.299	65
31.061	31.179	79
31.18	31.302	77
31.303	31.422	76
31.425	31.543	74
31.544	31.666	72
31.666	32.037	70
31.851	32.041	55
32.041	32.219	58
32.16	32.282	76
32.22	32.398	55
32.283	32.398	77
32.402	32.52	79
32.402	32.7661	64
32.5211	32.6431	77
32.6431	32.7661	76
32.7661	32.8881	74
32.8891	33.0031	72
33.0031	33.1251	70
33.1261	33.2171	69
33.1271	33.4891	65
33.2181	33.3111	72
33.3111	33.4021	70
33.4031	33.4901	69
33.4931	33.5811	70
33.5841	33.6761	72
33.6791	33.7621	74
33.7631	33.8541	76
33.8551	33.9411	77
33.9451	34.0361	79
34.0361	34.1261	81
34.1301	34.2141	82
34.2151	34.3161	84
34.2181	34.5921	53
34.4061	34.5931	69
34.4071	34.5931	65
34.5961	34.9601	69
