OnsetTime	OffsetTime	MidiPitch
0.717988	1.42899	28
1.07499	1.72598	30
1.42899	2.02697	28
1.72598	2.27598	30
2.02697	2.52698	28
2.27598	2.73396	30
2.52698	2.94398	28
2.73396	3.12498	30
2.94398	3.29798	28
3.12498	3.44798	30
3.29798	3.59599	28
3.44798	3.72099	30
3.59599	3.84398	28
3.72099	3.95497	30
3.84398	4.05698	28
3.95497	4.14698	30
4.05698	4.23198	28
4.14698	4.309	30
4.23198	4.38499	28
4.309	4.442	30
4.38499	4.50599	28
4.442	4.557	30
4.50599	4.61	28
4.557	4.65801	30
4.61	4.701	28
4.65801	4.74	30
4.701	4.771	28
4.74	4.809	30
4.771	5.034	28
4.809	5.034	30
