OnsetTime	OffsetTime	MidiPitch
0.518994	0.872993	58
0.872993	1.22598	60
1.22598	1.52398	58
1.52398	1.81798	60
1.81798	2.07297	58
2.07297	2.32098	60
2.32198	2.53099	58
2.53199	2.742	60
2.742	2.91299	58
2.91599	3.09499	60
3.09499	3.24499	58
3.246	3.38899	60
3.39298	3.51799	58
3.51899	3.64099	60
3.64199	3.74298	58
3.74599	3.84699	60
3.84798	3.94199	58
3.94298	4.02999	60
4.02999	4.10199	58
4.10699	4.17198	60
4.17597	4.23898	58
4.23999	4.30198	60
4.30298	4.35498	58
4.35498	4.40799	60
4.40799	4.45298	58
4.45699	4.49398	60
4.49498	4.53298	58
4.53398	4.56798	60
4.56897	4.60298	58
4.60397	4.63097	60
