OnsetTime	OffsetTime	MidiPitch
0.71898	1.42699	105
1.07298	1.72398	107
1.42699	2.02197	105
1.72398	2.26998	107
2.02197	2.51798	105
2.26998	2.72899	107
2.51798	2.94499	105
2.72899	3.11698	107
2.94499	3.29899	105
3.11698	3.44299	107
3.29899	3.593	105
3.44299	3.715	107
3.593	3.84101	105
3.715	3.94699	107
3.84101	4.05199	105
3.94699	4.139	107
4.05199	4.227	105
4.139	4.304	107
4.227	4.37798	105
4.304	4.43998	107
4.37798	4.50299	105
4.43998	4.55599	107
4.50299	4.611	105
4.55599	4.65	107
4.611	4.69599	105
4.65	4.73099	107
4.69599	4.77199	105
4.73099	4.79999	107
4.77199	5.03199	105
4.79999	5.03199	107
