OnsetTime	OffsetTime	MidiPitch
0.719986	1.42798	60
1.07499	1.72498	62
1.42798	2.01898	60
1.72498	2.27097	62
2.01898	2.51998	60
2.27097	2.72597	62
2.51998	2.94398	60
2.72597	3.11497	62
2.94398	3.29697	60
3.11497	3.43996	62
3.29697	3.59497	60
3.43996	3.71297	62
3.59497	3.84298	60
3.71297	3.94797	62
3.84298	4.05297	60
3.94797	4.13697	62
4.05297	4.22498	60
4.13697	4.30197	62
4.22498	4.37497	60
4.30197	4.44096	62
4.37497	4.50496	60
4.44096	4.55697	62
4.50496	4.60898	60
4.55697	4.65097	62
4.60898	4.69697	60
4.65097	4.72796	62
4.69697	4.76996	60
4.72796	4.79797	62
4.76996	5.03295	60
4.79797	5.03295	62
