OnsetTime	OffsetTime	MidiPitch
0.716982	1.43198	25
1.07499	1.72498	27
1.43198	2.02397	25
1.72498	2.27097	27
2.02397	2.51998	25
2.27097	2.72998	27
2.51998	2.94399	25
2.72998	3.11898	27
2.94399	3.29298	25
3.11898	3.44399	27
3.29298	3.59498	25
3.44399	3.71698	27
3.59498	3.84299	25
3.71698	3.94898	27
3.84299	4.05298	25
3.94898	4.14098	27
4.05298	4.22499	25
4.14098	4.30198	27
4.22499	4.37898	25
4.30198	4.44198	27
4.37898	4.50098	25
4.44198	4.55797	27
4.50098	4.60298	25
4.55797	4.65097	27
4.60298	4.69698	25
4.65097	4.73197	27
4.69698	4.77397	25
4.73197	4.80198	27
4.77397	5.03297	25
4.80198	5.03297	27
