OnsetTime	OffsetTime	MidiPitch
0.719986	1.42699	49
1.07398	1.72498	51
1.42699	2.02597	49
1.72498	2.27697	51
2.02597	2.52698	49
2.27697	2.73497	51
2.52698	2.94598	49
2.73497	3.11798	51
2.94598	3.29998	49
3.11798	3.44998	51
3.29998	3.59399	49
3.44998	3.71998	51
3.59399	3.84199	49
3.71998	3.95398	51
3.84199	4.05198	49
3.95398	4.14398	51
4.05198	4.23398	49
4.14398	4.30798	51
4.23398	4.37698	49
4.30798	4.44098	51
4.37698	4.50298	49
4.44098	4.55999	51
4.50298	4.61198	49
4.55999	4.65799	51
4.61198	4.69599	49
4.65799	4.73499	51
4.69599	4.77399	49
4.73499	4.80798	51
4.77399	5.03199	49
4.80798	5.03199	51
