OnsetTime	OffsetTime	MidiPitch
0.519987	0.873985	90
0.873985	1.22699	92
1.22699	1.52498	90
1.52498	1.82598	92
1.82598	2.07398	90
2.07698	2.32599	92
2.32698	2.53297	90
2.53598	2.74197	92
2.74597	2.91796	90
2.91796	3.09597	92
3.09997	3.24597	90
3.24997	3.39398	92
3.39398	3.52298	90
3.52298	3.64197	92
3.64498	3.74697	90
3.74697	3.85798	92
3.85898	3.94599	90
3.94698	4.02999	92
4.03399	4.10798	90
4.10798	4.18497	92
4.18497	4.24398	90
4.24497	4.30697	92
4.30798	4.35599	90
4.35898	4.40899	92
4.412	4.45399	90
4.45798	4.50298	92
4.50298	4.53798	90
4.53897	4.57297	92
4.57397	4.60797	90
4.60898	4.63597	92
