OnsetTime	OffsetTime	MidiPitch
0.725002	1.433	22
1.079	1.72999	24
1.433	2.02699	22
1.72999	2.27599	24
2.02699	2.52499	22
2.27599	2.73398	24
2.52499	2.95098	22
2.73398	3.12298	24
2.95098	3.29798	22
3.12298	3.44798	24
3.29798	3.59898	22
3.44798	3.72198	24
3.59898	3.84798	22
3.72198	3.95198	24
3.84798	4.05797	22
3.95198	4.14098	24
4.05797	4.23198	22
4.14098	4.30998	24
4.23198	4.38297	22
4.30998	4.44497	24
4.38297	4.50897	22
4.44497	4.56098	24
4.50897	4.61398	22
4.56098	4.65598	24
4.61398	4.70197	22
4.65598	4.73598	24
4.70197	4.77797	22
4.73598	4.80597	24
4.77797	5.03797	22
4.80597	5.03797	24
