OnsetTime	OffsetTime	MidiPitch
0.719986	1.42699	99
1.07398	1.72498	101
1.42699	2.02197	99
1.72498	2.26998	101
2.02197	2.51998	99
2.26998	2.72899	101
2.51998	2.94599	99
2.72899	3.11799	101
2.94599	3.29197	99
3.11799	3.44298	101
3.29197	3.59298	99
3.44298	3.71498	101
3.59298	3.84299	99
3.71498	3.94698	101
3.84299	4.05198	99
3.94698	4.13899	101
4.05198	4.22699	99
4.13899	4.30398	101
4.22699	4.37797	99
4.30398	4.44098	101
4.37797	4.49999	99
4.44098	4.55898	101
4.49999	4.61099	99
4.55898	4.65098	101
4.61099	4.69597	99
4.65098	4.73098	101
4.69597	4.77397	99
4.73098	4.80198	101
4.77397	5.03197	99
4.80198	5.03197	101
