OnsetTime	OffsetTime	MidiPitch
0.514998	0.86799	71
0.872993	1.22499	73
1.22598	1.51899	71
1.51998	1.81698	73
1.81798	2.06599	71
2.06599	2.32098	73
2.32198	2.53099	71
2.53199	2.74098	73
2.74098	2.91297	71
2.91598	3.09498	73
3.09498	3.24498	71
3.24598	3.38897	73
3.39297	3.51797	71
3.51898	3.64098	73
3.64098	3.74598	71
3.74598	3.84697	73
3.84797	3.94198	71
3.94198	4.02898	73
4.02898	4.10197	71
4.10697	4.17196	73
4.17596	4.23897	71
4.23997	4.30197	73
4.30197	4.35497	71
4.35497	4.40698	73
4.40797	4.45197	71
4.45297	4.49097	73
4.49197	4.53296	71
4.53397	4.56797	73
4.56797	4.59597	71
4.59996	4.63096	73
