OnsetTime	OffsetTime	MidiPitch
0.521985	0.875983	67
0.876989	1.22899	69
1.22899	1.52299	67
1.52698	1.81997	69
1.82098	2.07198	67
2.07297	2.32198	69
2.32198	2.53099	67
2.53199	2.73698	69
2.74198	2.91999	67
2.91999	3.09098	69
3.09498	3.24498	67
3.24598	3.39199	69
3.39298	3.51799	67
3.51899	3.64499	69
3.64499	3.74898	67
3.75299	3.85399	69
3.85498	3.94199	67
3.94199	4.02899	69
4.02999	4.10299	67
4.10398	4.17998	69
4.18098	4.24298	67
4.24598	4.30298	69
4.30298	4.35799	67
4.35898	4.40298	69
4.40698	4.44897	67
4.45397	4.49796	69
4.49897	4.53296	67
4.53397	4.57196	69
4.57497	4.60396	67
4.60396	4.63096	69
