OnsetTime	OffsetTime	MidiPitch
0.714984	1.42598	85
1.07199	1.72299	87
1.42598	2.01698	85
1.72299	2.26898	87
2.01698	2.51798	85
2.26898	2.73099	87
2.51798	2.942	85
2.73099	3.11598	87
2.942	3.29599	85
3.11598	3.44199	87
3.29599	3.59298	85
3.44199	3.71498	87
3.59298	3.84099	85
3.71498	3.94599	87
3.84099	4.05098	85
3.94599	4.13899	87
4.05098	4.22998	85
4.13899	4.30598	87
4.22998	4.37597	85
4.30598	4.43997	87
4.37597	4.50298	85
4.43997	4.55398	87
4.50298	4.60699	85
4.55398	4.65598	87
4.60699	4.69498	85
4.65598	4.73697	87
4.69498	4.76897	85
4.73697	4.79998	87
4.76897	5.03097	85
4.79998	5.03097	87
