OnsetTime	OffsetTime	MidiPitch
0.522991	0.876989	74
0.876989	1.22998	76
1.22998	1.52398	74
1.52798	1.82098	76
1.82098	2.07698	74
2.07798	2.32898	76
2.32998	2.53598	74
2.53598	2.74496	76
2.74597	2.92095	74
2.92095	3.09896	76
3.09997	3.24896	74
3.24997	3.39597	76
3.39697	3.52298	74
3.52597	3.64498	76
3.64597	3.74997	74
3.75098	3.85497	76
3.85497	3.94597	74
3.94997	4.03297	76
4.03398	4.11097	74
4.11196	4.17697	76
4.17697	4.24397	74
4.24696	4.30597	76
4.30996	4.35897	74
4.35997	4.40796	76
4.41096	4.45698	74
4.45698	4.49897	76
4.49897	4.53696	74
4.53797	4.57196	76
4.57497	4.60697	74
4.60796	4.63896	76
