OnsetTime	OffsetTime	MidiPitch
0.516996	0.870994	83
0.870994	1.22299	85
1.22399	1.52198	83
1.52198	1.81598	85
1.81898	2.06798	83
2.06798	2.31598	85
2.31699	2.52899	83
2.53199	2.74299	85
2.74299	2.91399	83
2.91499	3.09299	85
3.09699	3.24	83
3.241	3.391	85
3.391	3.513	83
3.513	3.63901	85
3.642	3.744	83
3.744	3.84799	85
3.849	3.936	83
3.937	4.028	85
4.031	4.105	83
4.105	4.17399	85
4.175	4.24099	83
4.242	4.304	85
4.30499	4.353	83
4.357	4.406	85
4.408	4.45	83
4.45499	4.493	85
4.49399	4.53499	83
4.53599	4.56999	85
4.57098	4.59799	83
4.59899	4.633	85
