OnsetTime	OffsetTime	MidiPitch
0.723982	1.42899	51
1.07499	1.72598	53
1.42899	2.02697	51
1.72598	2.27797	53
2.02697	2.52698	51
2.27797	2.73396	53
2.52698	2.94398	51
2.73396	3.12498	53
2.94398	3.29998	51
3.12498	3.44698	53
3.29998	3.59498	51
3.44698	3.72398	53
3.59498	3.84598	51
3.72398	3.95598	53
3.84598	4.05998	51
3.95598	4.14799	53
4.05998	4.23198	51
4.14799	4.30898	53
4.23198	4.38197	51
4.30898	4.44897	53
4.38197	4.50798	51
4.44897	4.55997	53
4.50798	4.60997	51
4.55997	4.65897	53
4.60997	4.70397	51
4.65897	4.73897	53
4.70397	4.77397	51
4.73897	4.80898	53
4.77397	5.03997	51
4.80898	5.03997	53
