OnsetTime	OffsetTime	MidiPitch
0.71898	1.42998	54
1.07699	1.72797	56
1.42998	2.02197	54
1.72797	2.26998	56
2.02197	2.52198	54
2.26998	2.73599	56
2.52198	2.94598	54
2.73599	3.11997	56
2.94598	3.29897	54
3.11997	3.44598	56
3.29897	3.59599	54
3.44598	3.71599	56
3.59599	3.84499	54
3.71599	3.94998	56
3.84499	4.05597	54
3.94998	4.13899	56
4.05597	4.23398	54
4.13899	4.30697	56
4.23398	4.37797	54
4.30697	4.44398	56
4.37797	4.50598	54
4.44398	4.55898	56
4.50598	4.61198	54
4.55898	4.65698	56
4.61198	4.69997	54
4.65698	4.73697	56
4.69997	4.77597	54
4.73697	4.80397	56
4.77597	5.03597	54
4.80397	5.03597	56
