OnsetTime	OffsetTime	MidiPitch
0.717988	1.42998	26
1.07598	1.72398	28
1.42998	2.02098	26
1.72398	2.26898	28
2.02098	2.52098	26
2.26898	2.73498	28
2.52098	2.94499	26
2.73498	3.11999	28
2.94499	3.29899	26
3.11999	3.44499	28
3.29899	3.596	26
3.44499	3.718	28
3.596	3.844	26
3.718	3.95	28
3.844	4.05399	26
3.95	4.14499	28
4.05399	4.233	26
4.14499	4.30999	28
4.233	4.37899	26
4.30999	4.44299	28
4.37899	4.50599	26
4.44299	4.55799	28
4.50599	4.611	26
4.55799	4.65699	28
4.611	4.69899	26
4.65699	4.73999	28
4.69899	4.77199	26
4.73999	4.79999	28
4.77199	5.03498	26
4.79999	5.03498	28
