OnsetTime	OffsetTime	MidiPitch
0.726986	1.43398	88
1.07998	1.73098	90
1.43398	2.03198	88
1.73098	2.28397	90
2.03198	2.53297	88
2.28397	2.73897	90
2.53297	2.94897	88
2.73897	3.13097	90
2.94897	3.30597	88
3.13097	3.45297	90
3.30597	3.59998	88
3.45297	3.72998	90
3.59998	3.85198	88
3.72998	3.95298	90
3.85198	4.06598	88
3.95298	4.15398	90
4.06598	4.23799	88
4.15398	4.31397	90
4.23799	4.39097	88
4.31397	4.44798	90
4.39097	4.51297	88
4.44798	4.56598	90
4.51297	4.61499	88
4.56598	4.66399	90
4.61499	4.70999	88
4.66399	4.74498	90
4.70999	4.77998	88
4.74498	4.81498	90
4.77998	5.04198	88
4.81498	5.04198	90
