OnsetTime	OffsetTime	MidiPitch
0.514998	0.868996	96
0.868996	1.22598	98
1.22598	1.51998	96
1.51998	1.82098	98
1.82098	2.07297	96
2.07398	2.32098	98
2.32198	2.53099	96
2.53099	2.738	98
2.73899	2.919	96
2.92	3.09099	98
3.09499	3.24499	96
3.246	3.392	98
3.393	3.51501	96
3.518	3.63701	98
3.64101	3.74899	96
3.753	3.851	98
3.85499	3.941	96
3.942	4.029	98
4.03001	4.103	96
4.106	4.18	98
4.18	4.242	96
4.24599	4.298	98
4.30299	4.351	96
4.355	4.404	98
4.404	4.449	96
4.45299	4.49901	98
4.49901	4.533	96
4.53401	4.56401	98
4.569	4.60301	96
4.604	4.631	98
