OnsetTime	OffsetTime	MidiPitch
0.721984	1.42899	59
1.07598	1.72698	61
1.42899	2.02197	59
1.72698	2.27198	61
2.02197	2.51798	59
2.27198	2.73498	61
2.51798	2.94398	59
2.73498	3.11596	61
2.94398	3.29798	59
3.11596	3.44199	61
3.29798	3.59298	59
3.44199	3.71799	61
3.59298	3.84499	59
3.71799	3.94698	61
3.84499	4.05397	59
3.94698	4.14597	61
4.05397	4.23298	59
4.14597	4.30998	61
4.23298	4.37997	59
4.30998	4.44297	61
4.37997	4.50598	59
4.44297	4.55796	61
4.50598	4.61098	59
4.55796	4.65997	61
4.61098	4.69796	59
4.65997	4.73696	61
4.69796	4.77196	59
4.73696	4.79996	61
4.77196	5.03396	59
4.79996	5.03396	61
