OnsetTime	OffsetTime	MidiPitch
0.523983	0.877981	69
0.878987	1.23099	71
1.23198	1.52498	69
1.52999	1.82197	71
1.82598	2.07098	69
2.07499	2.32399	71
2.32399	2.52998	69
2.53297	2.74598	71
2.74697	2.92199	69
2.92298	3.09298	71
3.09697	3.24399	69
3.24698	3.39098	71
3.39098	3.517	69
3.51799	3.64699	71
3.64699	3.75099	69
3.75198	3.85599	71
3.85698	3.93998	69
3.93998	4.02699	71
4.03099	4.10499	69
4.10798	4.17799	71
4.17898	4.24497	69
4.24798	4.30098	71
4.30098	4.35999	69
4.36098	4.412	71
4.41299	4.45098	69
4.45598	4.49999	71
4.50098	4.53198	69
4.53497	4.57397	71
4.57698	4.60198	69
4.60597	4.63398	71
