OnsetTime	OffsetTime	MidiPitch
0.523983	0.877981	25
0.878987	1.23198	27
1.23198	1.52498	25
1.52898	1.82298	27
1.82398	2.07098	25
2.07598	2.31998	27
2.32399	2.52998	25
2.53398	2.74296	27
2.74797	2.92196	25
2.92196	3.09295	27
3.09795	3.24396	25
3.24796	3.39396	27
3.39495	3.52096	25
3.52096	3.64696	27
3.64696	3.75096	25
3.75196	3.85695	27
3.85695	3.94396	25
3.94396	4.02796	27
4.03197	4.10496	25
4.10596	4.17895	27
4.17895	4.24495	25
4.24894	4.30795	27
4.30896	4.35996	25
4.36095	4.40896	27
4.41397	4.45196	25
4.45495	4.50096	27
4.50096	4.53597	25
4.53597	4.57396	27
4.57796	4.60196	25
4.60596	4.63297	27
