OnsetTime	OffsetTime	MidiPitch
0.717988	1.42998	86
1.07598	1.72398	88
1.42998	2.02098	86
1.72398	2.26998	88
2.02098	2.51798	86
2.26998	2.72798	88
2.51798	2.93799	86
2.72798	3.117	88
2.93799	3.29198	86
3.117	3.442	88
3.29198	3.589	86
3.442	3.718	88
3.589	3.844	86
3.718	3.95	88
3.844	4.05399	86
3.95	4.13799	88
4.05399	4.226	86
4.13799	4.30299	88
4.226	4.37699	86
4.30299	4.43998	88
4.37699	4.49899	86
4.43998	4.55899	88
4.49899	4.611	86
4.55899	4.65299	88
4.611	4.69799	86
4.65299	4.73099	88
4.69799	4.77199	86
4.73099	4.80098	88
4.77199	5.03399	86
4.80098	5.03399	88
