OnsetTime	OffsetTime	MidiPitch
0.516996	0.870994	51
0.873985	1.22399	53
1.22798	1.52198	51
1.52198	1.81898	53
1.81898	2.06698	51
2.06798	2.31499	53
2.31598	2.53299	51
2.53299	2.73898	53
2.73898	2.91399	51
2.91499	3.09299	53
3.09299	3.239	51
3.24	3.39001	53
3.394	3.52	51
3.52	3.63901	53
3.64	3.744	51
3.74699	3.849	53
3.849	3.939	51
3.943	4.031	53
4.031	4.105	51
4.105	4.175	53
4.175	4.23699	51
4.238	4.3	53
4.30099	4.353	51
4.353	4.409	53
4.409	4.45499	51
4.45499	4.493	53
4.493	4.534	51
4.53499	4.56899	53
4.56999	4.59799	51
4.59899	4.633	53
